thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(-0.0771508, 0.865053, -0.495712)","(-0.120857, 0.885158, -0.449321)","(-0.141087, 0.893194, -0.426965)","(-0.453799, 0.734995, -0.503835)","(-0.063367, 0.87391, -0.48194)","(0.800296, 0.584738, 0.132693)","(0.852709, -0.101304, 0.51247)","(-0.394729, 0.681955, -0.615733)","(-0.481011, 0.581223, -0.65636)","(-0.309605, 0.741874, -0.594784)","(-0.151779, 0.842951, -0.516137)","(-0.31858, 0.610708, -0.724943)","(-0.618084, 0.399737, -0.676892)","(-0.542628, 0.521388, -0.658566)","(-0.466209, 0.620252, -0.630822)","(-0.272234, 0.507671, -0.817409)","(-0.470522, 0.223464, -0.853623)","(-0.408883, 0.360616, -0.838314)","(-0.346084, 0.475904, -0.808543)",oinch
"(0, 0, 0)","(-0.0956439, 0.858898, -0.503136)","(-0.137635, 0.878642, -0.457214)","(-0.152471, 0.884779, -0.440363)","(-0.471369, 0.724093, -0.503489)","(-0.079982, 0.867746, -0.490529)","(0.796196, 0.594925, 0.110163)","(0.863992, -0.0836469, 0.496508)","(-0.413893, 0.670358, -0.615884)","(-0.494791, 0.571258, -0.654864)","(-0.319915, 0.73632, -0.596228)","(-0.158406, 0.839923, -0.519073)","(-0.339093, 0.598631, -0.725711)","(-0.63519, 0.385209, -0.669438)","(-0.560664, 0.50791, -0.653974)","(-0.484749, 0.60793, -0.62884)","(-0.293422, 0.495001, -0.817849)","(-0.488024, 0.208418, -0.847582)","(-0.426913, 0.34757, -0.83483)","(-0.364097, 0.464755, -0.807116)",oinch
"(0, 0, 0)","(-0.115524, 0.850885, -0.512493)","(-0.155569, 0.87062, -0.466712)","(-0.165966, 0.875206, -0.45439)","(-0.490587, 0.712668, -0.501427)","(-0.0990547, 0.859724, -0.501061)","(0.793717, 0.603068, 0.0795104)","(0.878029, -0.0674624, 0.473829)","(-0.435699, 0.657681, -0.614509)","(-0.51249, 0.559803, -0.651133)","(-0.333063, 0.729419, -0.597509)","(-0.166684, 0.835611, -0.523422)","(-0.363278, 0.58488, -0.72522)","(-0.655894, 0.370162, -0.657862)","(-0.581936, 0.493707, -0.646222)","(-0.506146, 0.594712, -0.624607)","(-0.319239, 0.480223, -0.81699)","(-0.50852, 0.192638, -0.839225)","(-0.44744, 0.333349, -0.829865)","(-0.384161, 0.452023, -0.805044)",oinch
"(0, 0, 0)","(-0.141344, 0.839559, -0.524559)","(-0.179225, 0.859526, -0.478637)","(-0.185484, 0.862531, -0.470782)","(-0.515514, 0.697893, -0.497184)","(-0.124509, 0.848941, -0.513612)","(0.789564, 0.612421, 0.0391008)","(0.895379, -0.0478157, 0.44273)","(-0.464127, 0.641225, -0.611077)","(-0.534808, 0.546351, -0.644578)","(-0.348957, 0.721813, -0.597674)","(-0.175824, 0.83104, -0.527692)","(-0.394951, 0.566964, -0.722888)","(-0.682638, 0.350913, -0.640988)","(-0.609545, 0.475416, -0.634378)","(-0.534033, 0.577578, -0.617424)","(-0.353131, 0.460951, -0.814139)","(-0.532793, 0.172172, -0.828546)","(-0.472287, 0.313487, -0.823815)","(-0.409087, 0.432953, -0.803243)",oinch
"(0, 0, 0)","(-0.158558, 0.827664, -0.53836)","(-0.195049, 0.848679, -0.49163)","(-0.199334, 0.850952, -0.485949)","(-0.531997, 0.686332, -0.49591)","(-0.140398, 0.837582, -0.527963)","(0.78948, 0.613776, 0.000369574)","(0.90934, -0.0356824, 0.414522)","(-0.484169, 0.627188, -0.610095)","(-0.551795, 0.533448, -0.641058)","(-0.360493, 0.712312, -0.60221)","(-0.181715, 0.82337, -0.537626)","(-0.418469, 0.550512, -0.722371)","(-0.703019, 0.336242, -0.626662)","(-0.62988, 0.460951, -0.62512)","(-0.553965, 0.563541, -0.612816)","(-0.379415, 0.442531, -0.812533)","(-0.548443, 0.151779, -0.822298)","(-0.489291, 0.289001, -0.822844)","(-0.427555, 0.405546, -0.807917)",oinch
"(0, 0, 0)","(-0.181436, 0.81779, -0.54617)","(-0.217076, 0.839128, -0.49874)","(-0.219626, 0.840546, -0.495224)","(-0.552476, 0.672824, -0.492014)","(-0.162499, 0.828404, -0.536042)","(0.781491, 0.623261, -0.0285954)","(0.920164, -0.0170615, 0.391161)","(-0.506817, 0.612594, -0.606519)","(-0.567414, 0.522782, -0.636192)","(-0.369476, 0.708271, -0.601531)","(-0.183824, 0.822321, -0.538513)","(-0.443033, 0.535072, -0.719318)","(-0.722412, 0.319008, -0.613477)","(-0.650718, 0.444612, -0.615538)","(-0.575714, 0.548271, -0.60659)","(-0.404956, 0.426259, -0.808897)","(-0.56274, 0.130555, -0.816259)","(-0.505602, 0.266818, -0.820473)","(-0.445564, 0.383011, -0.809182)",oinch
"(0, 0, 0)","(-0.20984, 0.806737, -0.552398)","(-0.244603, 0.828235, -0.504178)","(-0.24602, 0.829053, -0.502141)","(-0.576984, 0.656399, -0.486035)","(-0.189343, 0.818154, -0.542931)","(0.769479, 0.63591, -0.0593339)","(0.931081, 0.00631266, 0.364758)","(-0.53347, 0.595262, -0.600893)","(-0.584067, 0.512552, -0.62941)","(-0.376892, 0.707092, -0.598309)","(-0.181918, 0.824653, -0.535586)","(-0.471504, 0.51716, -0.714304)","(-0.74311, 0.297042, -0.599628)","(-0.673477, 0.423957, -0.605549)","(-0.599852, 0.529133, -0.600163)","(-0.434068, 0.40769, -0.803351)","(-0.583068, 0.108082, -0.805202)","(-0.528667, 0.244026, -0.812996)","(-0.470801, 0.36041, -0.805265)",oinch
"(0, 0, 0)","(-0.239739, 0.793584, -0.559241)","(-0.273252, 0.8153, -0.510508)","(-0.272421, 0.814793, -0.511762)","(-0.603134, 0.638245, -0.478406)","(-0.219079, 0.805934, -0.549978)","(0.75526, 0.648586, -0.0944393)","(0.942105, 0.0314426, 0.33384)","(-0.562133, 0.575932, -0.593556)","(-0.604659, 0.499595, -0.620316)","(-0.388975, 0.70342, -0.594894)","(-0.184833, 0.824898, -0.534209)","(-0.502349, 0.496996, -0.70756)","(-0.752756, 0.266975, -0.601733)","(-0.683578, 0.396695, -0.612662)","(-0.609766, 0.504581, -0.611215)","(-0.465778, 0.386695, -0.795938)","(-0.60722, 0.0847709, -0.789999)","(-0.555727, 0.220414, -0.801614)","(-0.500123, 0.33698, -0.797698)",oinch
"(0, 0, 0)","(-0.265124, 0.781807, -0.564347)","(-0.298414, 0.803857, -0.514552)","(-0.293878, 0.800999, -0.52157)","(-0.626734, 0.621436, -0.47013)","(-0.245889, 0.79667, -0.552137)","(0.739205, 0.662975, -0.118487)","(0.94905, 0.0564974, 0.310021)","(-0.587162, 0.558829, -0.58562)","(-0.624533, 0.485665, -0.611628)","(-0.404655, 0.698129, -0.590652)","(-0.194769, 0.824209, -0.531737)","(-0.528457, 0.479987, -0.700247)","(-0.756819, 0.226405, -0.613161)","(-0.690973, 0.35672, -0.628734)","(-0.619895, 0.466172, -0.631201)","(-0.49173, 0.369578, -0.788425)","(-0.626635, 0.0641286, -0.77667)","(-0.578218, 0.200611, -0.790834)","(-0.524943, 0.318298, -0.78938)",oinch
"(0, 0, 0)","(-0.285865, 0.770894, -0.569213)","(-0.318955, 0.793355, -0.518514)","(-0.311961, 0.78881, -0.529584)","(-0.645935, 0.607119, -0.462789)","(-0.26771, 0.788323, -0.553966)","(0.725352, 0.67408, -0.139576)","(0.95424, 0.077595, 0.288799)","(-0.607676, 0.544115, -0.578506)","(-0.641461, 0.472987, -0.603996)","(-0.41911, 0.69213, -0.587625)","(-0.205208, 0.822064, -0.531132)","(-0.55001, 0.465191, -0.693603)","(-0.764954, 0.191182, -0.615057)","(-0.703735, 0.319675, -0.63448)","(-0.636877, 0.428732, -0.640763)","(-0.51328, 0.354592, -0.781542)","(-0.64338, 0.0458775, -0.764171)","(-0.597642, 0.182857, -0.780633)","(-0.546402, 0.301354, -0.781428)",oinch
"(0, 0, 0)","(-0.314224, 0.754503, -0.576185)","(-0.347302, 0.777295, -0.524588)","(-0.337882, 0.771041, -0.539751)","(-0.671246, 0.586784, -0.452893)","(-0.298558, 0.776786, -0.554497)","(0.70413, 0.691073, -0.163155)","(0.958574, 0.106963, 0.263996)","(-0.63413, 0.523657, -0.568914)","(-0.660334, 0.458567, -0.594706)","(-0.432268, 0.68871, -0.582085)","(-0.210927, 0.823868, -0.526072)","(-0.57721, 0.445096, -0.68463)","(-0.777286, 0.162876, -0.607699)","(-0.718005, 0.29518, -0.630347)","(-0.652088, 0.407836, -0.639102)","(-0.539804, 0.334612, -0.772429)","(-0.662228, 0.0229758, -0.74895)","(-0.620249, 0.161047, -0.767694)","(-0.57192, 0.280902, -0.770715)",oinch
"(0, 0, 0)","(-0.346155, 0.732281, -0.586465)","(-0.378862, 0.755347, -0.53471)","(-0.369461, 0.748934, -0.550088)","(-0.699076, 0.560902, -0.443488)","(-0.333568, 0.760325, -0.55735)","(0.678484, 0.709197, -0.19157)","(0.96144, 0.141462, 0.235843)","(-0.663111, 0.497182, -0.559548)","(-0.677893, 0.443536, -0.586291)","(-0.439665, 0.687945, -0.577431)","(-0.206809, 0.828536, -0.520345)","(-0.606907, 0.418603, -0.6756)","(-0.792918, 0.134748, -0.594243)","(-0.736622, 0.269753, -0.620179)","(-0.672795, 0.384998, -0.631762)","(-0.568578, 0.307968, -0.762807)","(-0.681662, -0.00677706, -0.731636)","(-0.644086, 0.13247, -0.753396)","(-0.599187, 0.253878, -0.759289)",oinch
"(0, 0, 0)","(-0.387936, 0.706851, -0.591496)","(-0.419316, 0.729329, -0.540605)","(-0.410195, 0.722977, -0.555917)","(-0.732955, 0.52967, -0.426881)","(-0.376834, 0.741289, -0.555417)","(0.645392, 0.730583, -0.222975)","(0.962704, 0.181595, 0.200558)","(-0.698534, 0.46572, -0.543282)","(-0.702255, 0.424811, -0.571291)","(-0.456786, 0.684468, -0.568199)","(-0.214051, 0.831664, -0.512363)","(-0.643363, 0.387642, -0.660165)","(-0.813749, 0.10043, -0.572474)","(-0.762266, 0.238003, -0.601918)","(-0.702074, 0.355938, -0.616767)","(-0.603948, 0.277281, -0.747236)","(-0.706514, -0.0377198, -0.706693)","(-0.673593, 0.105968, -0.731466)","(-0.631739, 0.23161, -0.739772)",oinch
"(0, 0, 0)","(-0.449753, 0.672068, -0.588258)","(-0.480088, 0.693575, -0.537093)","(-0.470106, 0.686656, -0.55453)","(-0.778665, 0.482603, -0.400967)","(-0.437591, 0.713045, -0.547796)","(0.594255, 0.761181, -0.259739)","(0.958571, 0.239133, 0.15478)","(-0.745799, 0.418923, -0.517964)","(-0.73968, 0.390492, -0.548078)","(-0.495462, 0.668546, -0.554584)","(-0.247956, 0.827098, -0.504408)","(-0.691476, 0.342262, -0.636175)","(-0.839166, 0.0511937, -0.54146)","(-0.794944, 0.193462, -0.57501)","(-0.740107, 0.316085, -0.593575)","(-0.649812, 0.232948, -0.723519)","(-0.734414, -0.0858891, -0.673245)","(-0.710231, 0.0606689, -0.70135)","(-0.675149, 0.189676, -0.712879)",oinch
"(0, 0, 0)","(-0.551292, 0.615524, -0.563211)","(-0.579329, 0.634708, -0.511394)","(-0.565146, 0.625118, -0.538365)","(-0.847184, 0.411022, -0.33666)","(-0.534238, 0.672633, -0.51201)","(0.505315, 0.806447, -0.307082)","(0.942901, 0.324667, 0.0743567)","(-0.818558, 0.34947, -0.455888)","(-0.806982, 0.330106, -0.489705)","(-0.578819, 0.633161, -0.513883)","(-0.333578, 0.811686, -0.479471)","(-0.767607, 0.276811, -0.578062)","(-0.876916, -0.00591983, -0.480608)","(-0.841001, 0.152684, -0.519043)","(-0.789799, 0.289146, -0.540936)","(-0.723919, 0.17078, -0.668412)","(-0.780468, -0.152744, -0.60625)","(-0.771334, -0.00328105, -0.636422)","(-0.748134, 0.129558, -0.650777)",oinch
"(0, 0, 0)","(-0.570614, 0.602545, -0.557977)","(-0.597295, 0.620785, -0.507804)","(-0.582139, 0.610516, -0.537014)","(-0.859114, 0.396641, -0.323418)","(-0.551386, 0.664124, -0.504889)","(0.487722, 0.813478, -0.316831)","(0.938317, 0.340961, 0.0575064)","(-0.831482, 0.335276, -0.442977)","(-0.819943, 0.316172, -0.477208)","(-0.59609, 0.623655, -0.505699)","(-0.352085, 0.806321, -0.475271)","(-0.781402, 0.263154, -0.565828)","(-0.884321, -0.0171392, -0.466564)","(-0.85026, 0.144568, -0.50612)","(-0.799876, 0.283691, -0.528884)","(-0.737522, 0.157624, -0.65667)","(-0.789347, -0.16583, -0.591128)","(-0.783038, -0.0154143, -0.621783)","(-0.761943, 0.1185, -0.636711)",oinch
"(0, 0, 0)","(-0.60402, 0.579329, -0.547301)","(-0.628497, 0.596145, -0.499603)","(-0.611489, 0.584514, -0.533315)","(-0.87927, 0.369804, -0.300214)","(-0.582793, 0.646399, -0.492465)","(0.454572, 0.825292, -0.335047)","(0.928543, 0.370222, 0.0272567)","(-0.853354, 0.308554, -0.420216)","(-0.840375, 0.292772, -0.456131)","(-0.622054, 0.609142, -0.49193)","(-0.378432, 0.79881, -0.467645)","(-0.804793, 0.23718, -0.544108)","(-0.895974, -0.0376404, -0.442509)","(-0.865218, 0.129827, -0.484296)","(-0.816194, 0.273849, -0.508758)","(-0.76053, 0.132422, -0.635656)","(-0.803932, -0.190052, -0.563537)","(-0.802755, -0.0383419, -0.595074)","(-0.785563, 0.0971413, -0.611109)",oinch
"(0, 0, 0)","(-0.633176, 0.553994, -0.540536)","(-0.65506, 0.569552, -0.496494)","(-0.636416, 0.556314, -0.534311)","(-0.896269, 0.343342, -0.280745)","(-0.610942, 0.625725, -0.484994)","(0.423604, 0.832037, -0.358153)","(0.918272, 0.395929, -0.00415314)","(-0.872048, 0.281144, -0.400613)","(-0.854971, 0.274509, -0.44008)","(-0.636131, 0.600875, -0.484032)","(-0.388076, 0.795853, -0.464775)","(-0.825043, 0.209345, -0.52486)","(-0.905119, -0.0642328, -0.420278)","(-0.878999, 0.104646, -0.465198)","(-0.833397, 0.250396, -0.492699)","(-0.780602, 0.104507, -0.616229)","(-0.815733, -0.215466, -0.5368)","(-0.81904, -0.0623806, -0.570335)","(-0.805133, 0.0747521, -0.588365)",oinch
"(0, 0, 0)","(-0.647413, 0.541652, -0.536162)","(-0.667421, 0.557313, -0.493915)","(-0.651524, 0.544876, -0.527852)","(-0.902922, 0.335416, -0.268754)","(-0.620514, 0.615633, -0.485756)","(0.41427, 0.824958, -0.384479)","(0.916284, 0.399172, -0.0329375)","(-0.881102, 0.270734, -0.387766)","(-0.862438, 0.267648, -0.42961)","(-0.640979, 0.595522, -0.484252)","(-0.389195, 0.790727, -0.472523)","(-0.836573, 0.19641, -0.511438)","(-0.911868, -0.0674157, -0.404909)","(-0.884326, 0.105885, -0.454704)","(-0.836001, 0.254913, -0.485923)","(-0.793822, 0.0897466, -0.601492)","(-0.828036, -0.2237, -0.514116)","(-0.831804, -0.0692459, -0.550734)","(-0.81763, 0.0690762, -0.571585)",oinch
"(0, 0, 0)","(-0.665004, 0.530674, -0.525504)","(-0.682848, 0.544319, -0.487274)","(-0.668582, 0.533414, -0.518139)","(-0.912941, 0.318723, -0.254862)","(-0.636357, 0.607532, -0.475348)","(0.393636, 0.834262, -0.386081)","(0.907058, 0.41865, -0.0444662)","(-0.8915, 0.254982, -0.374449)","(-0.869857, 0.259449, -0.419566)","(-0.649432, 0.594299, -0.474391)","(-0.396238, 0.793088, -0.46261)","(-0.847232, 0.182066, -0.499049)","(-0.914902, -0.0785772, -0.395954)","(-0.889906, 0.0978116, -0.445533)","(-0.843079, 0.249455, -0.476435)","(-0.803644, 0.0766416, -0.590155)","(-0.831813, -0.234004, -0.503318)","(-0.838624, -0.0778254, -0.539122)","(-0.82667, 0.062078, -0.559252)",oinch
"(0, 0, 0)","(-0.675673, 0.527211, -0.515282)","(-0.689839, 0.537474, -0.48502)","(-0.677537, 0.528564, -0.511432)","(-0.919509, 0.30959, -0.242191)","(-0.645308, 0.608329, -0.462076)","(0.380401, 0.844769, -0.376378)","(0.900171, 0.433059, -0.0463941)","(-0.898245, 0.247924, -0.362892)","(-0.874, 0.2597, -0.410707)","(-0.653585, 0.600129, -0.461163)","(-0.398987, 0.800942, -0.446432)","(-0.854072, 0.177479, -0.48894)","(-0.916613, -0.0822636, -0.391219)","(-0.89352, 0.0967185, -0.438482)","(-0.847871, 0.25046, -0.467315)","(-0.809831, 0.0740294, -0.581974)","(-0.833937, -0.23536, -0.499155)","(-0.842873, -0.0775002, -0.532502)","(-0.832451, 0.0637905, -0.550415)",oinch
"(0, 0, 0)","(-0.690645, 0.515156, -0.507567)","(-0.70185, 0.523706, -0.482844)","(-0.691348, 0.515693, -0.506062)","(-0.927198, 0.299972, -0.224323)","(-0.657531, 0.601318, -0.453949)","(0.365753, 0.844387, -0.391452)","(0.89431, 0.441828, -0.0706885)","(-0.908089, 0.237457, -0.344948)","(-0.882011, 0.255122, -0.396193)","(-0.661304, 0.59781, -0.453102)","(-0.405019, 0.799371, -0.443808)","(-0.866123, 0.166305, -0.471352)","(-0.923672, -0.0870008, -0.373177)","(-0.901069, 0.0959088, -0.422937)","(-0.854539, 0.252677, -0.45378)","(-0.823083, 0.062434, -0.564479)","(-0.843849, -0.243035, -0.478386)","(-0.854407, -0.0854639, -0.512527)","(-0.845189, 0.0556121, -0.531566)",oinch
"(0, 0, 0)","(-0.703732, 0.526596, -0.476925)","(-0.712743, 0.533174, -0.455767)","(-0.703667, 0.526548, -0.477075)","(-0.933142, 0.303679, -0.19242)","(-0.665287, 0.616502, -0.421091)","(0.356916, 0.856075, -0.373826)","(0.890864, 0.447291, -0.0793282)","(-0.916855, 0.244872, -0.315302)","(-0.888158, 0.272412, -0.37009)","(-0.663836, 0.618504, -0.420445)","(-0.40368, 0.818392, -0.408995)","(-0.877839, 0.177678, -0.44478)","(-0.932052, -0.0756994, -0.354327)","(-0.910357, 0.109535, -0.399065)","(-0.864137, 0.267769, -0.426106)","(-0.836853, 0.0767828, -0.542016)","(-0.856741, -0.227251, -0.462981)","(-0.868048, -0.0680771, -0.491791)","(-0.859077, 0.0738996, -0.506484)",oinch
"(0, 0, 0)","(-0.712394, 0.529435, -0.460644)","(-0.719945, 0.534938, -0.442177)","(-0.711824, 0.529019, -0.462002)","(-0.936811, 0.303936, -0.173227)","(-0.666395, 0.625614, -0.405618)","(0.353729, 0.859492, -0.368985)","(0.88825, 0.450615, -0.0892059)","(-0.922505, 0.246517, -0.297008)","(-0.892063, 0.280229, -0.354534)","(-0.665534, 0.627731, -0.403756)","(-0.403117, 0.826474, -0.392985)","(-0.885571, 0.180828, -0.427862)","(-0.937634, -0.0719389, -0.340099)","(-0.91676, 0.113501, -0.382973)","(-0.871184, 0.271733, -0.408901)","(-0.846059, 0.0810902, -0.526885)","(-0.868634, -0.215192, -0.446282)","(-0.879684, -0.0534555, -0.472544)","(-0.869787, 0.0901401, -0.485123)",oinch
"(0, 0, 0)","(-0.720707, 0.55056, -0.421266)","(-0.727181, 0.554505, -0.404639)","(-0.719784, 0.549994, -0.423577)","(-0.940257, 0.30932, -0.142261)","(-0.65786, 0.658508, -0.365496)","(0.360281, 0.875428, -0.322216)","(0.887704, 0.45437, -0.0743598)","(-0.92763, 0.258882, -0.269226)","(-0.895086, 0.301434, -0.328571)","(-0.666865, 0.652111, -0.360613)","(-0.402794, 0.849321, -0.341191)","(-0.892458, 0.200668, -0.404043)","(-0.942042, -0.0463847, -0.332272)","(-0.920171, 0.142575, -0.364633)","(-0.873385, 0.302448, -0.381739)","(-0.854124, 0.106709, -0.509004)","(-0.878422, -0.190724, -0.438177)","(-0.890138, -0.0284555, -0.454802)","(-0.880771, 0.114955, -0.459377)",oinch
"(0, 0, 0)","(-0.721677, 0.552175, -0.417474)","(-0.726601, 0.555254, -0.404654)","(-0.71985, 0.551028, -0.422119)","(-0.941126, 0.308534, -0.138162)","(-0.641255, 0.673199, -0.368232)","(0.37712, 0.869304, -0.319516)","(0.891629, 0.4467, -0.0738658)","(-0.92905, 0.258002, -0.265143)","(-0.895605, 0.302136, -0.326504)","(-0.666925, 0.652722, -0.359395)","(-0.402571, 0.849595, -0.340771)","(-0.89446, 0.199703, -0.400075)","(-0.943759, -0.0325092, -0.329032)","(-0.919283, 0.157401, -0.360755)","(-0.870199, 0.316919, -0.377248)","(-0.856545, 0.105685, -0.505135)","(-0.88424, -0.189306, -0.426947)","(-0.895998, -0.0271504, -0.443226)","(-0.886585, 0.116051, -0.447771)",oinch
"(0, 0, 0)","(-0.721625, 0.555644, -0.412936)","(-0.725291, 0.558093, -0.403094)","(-0.719208, 0.554024, -0.419283)","(-0.942565, 0.305651, -0.134718)","(-0.631504, 0.680199, -0.3722)","(0.386168, 0.863837, -0.323512)","(0.893124, 0.442891, -0.0785915)","(-0.931097, 0.254363, -0.261453)","(-0.89744, 0.298865, -0.324471)","(-0.669361, 0.649588, -0.360542)","(-0.405261, 0.846889, -0.344301)","(-0.897144, 0.195308, -0.396217)","(-0.946212, -0.0254875, -0.322541)","(-0.919982, 0.166071, -0.35504)","(-0.868992, 0.326159, -0.372121)","(-0.859618, 0.100727, -0.50091)","(-0.888997, -0.193376, -0.415077)","(-0.901289, -0.0337074, -0.431905)","(-0.892799, 0.107431, -0.437456)",oinch
"(0, 0, 0)","(-0.713665, 0.566927, -0.411432)","(-0.717754, 0.570054, -0.399834)","(-0.712046, 0.565689, -0.415917)","(-0.943488, 0.303527, -0.13305)","(-0.626574, 0.681121, -0.378786)","(0.390907, 0.857571, -0.33431)","(0.894007, 0.439434, -0.0874582)","(-0.932717, 0.250697, -0.259212)","(-0.899104, 0.2946, -0.323765)","(-0.67188, 0.644328, -0.365267)","(-0.408506, 0.841767, -0.352918)","(-0.899502, 0.190014, -0.393436)","(-0.948902, -0.022794, -0.314747)","(-0.921334, 0.170255, -0.34951)","(-0.868683, 0.331095, -0.368464)","(-0.862523, 0.0941772, -0.497177)","(-0.893531, -0.198088, -0.402943)","(-0.906025, -0.0391685, -0.421407)","(-0.897746, 0.101412, -0.428682)",oinch
"(0, 0, 0)","(-0.699528, 0.59199, -0.400259)","(-0.703611, 0.595444, -0.387786)","(-0.698748, 0.591331, -0.40259)","(-0.939511, 0.318959, -0.12484)","(-0.61023, 0.698319, -0.374124)","(0.409926, 0.849115, -0.333113)","(0.902118, 0.421663, -0.0915588)","(-0.930581, 0.266292, -0.251212)","(-0.899984, 0.298967, -0.31725)","(-0.678563, 0.639954, -0.36057)","(-0.422273, 0.835199, -0.352319)","(-0.8994, 0.205433, -0.385844)","(-0.952796, -0.00537742, -0.303564)","(-0.922563, 0.186453, -0.337806)","(-0.867845, 0.345772, -0.356773)","(-0.864782, 0.109286, -0.490111)","(-0.902191, -0.182185, -0.390973)","(-0.912355, -0.0226065, -0.408776)","(-0.901793, 0.118194, -0.415693)",oinch
"(0, 0, 0)","(-0.696119, 0.601167, -0.392449)","(-0.700063, 0.604521, -0.380087)","(-0.692292, 0.597912, -0.404021)","(-0.940808, 0.317955, -0.117405)","(-0.605523, 0.706871, -0.365617)","(0.414056, 0.850624, -0.324032)","(0.902555, 0.421137, -0.0896523)","(-0.932308, 0.26663, -0.244358)","(-0.909223, 0.27778, -0.310084)","(-0.711162, 0.608112, -0.352773)","(-0.476621, 0.806845, -0.349047)","(-0.901573, 0.207254, -0.379752)","(-0.955165, -0.00360447, -0.296051)","(-0.925817, 0.187536, -0.328166)","(-0.872102, 0.346287, -0.345721)","(-0.867183, 0.112282, -0.485166)","(-0.907484, -0.180662, -0.379254)","(-0.918408, -0.0197473, -0.395141)","(-0.908092, 0.122212, -0.400542)",oinch
"(0, 0, 0)","(-0.700445, 0.601225, -0.384584)","(-0.704338, 0.604575, -0.372018)","(-0.695155, 0.596674, -0.400923)","(-0.945408, 0.30737, -0.108291)","(-0.608875, 0.707682, -0.358409)","(0.407828, 0.854835, -0.320834)","(0.897847, 0.430251, -0.0935725)","(-0.937296, 0.256852, -0.235592)","(-0.927311, 0.22733, -0.297347)","(-0.76364, 0.546791, -0.343326)","(-0.558769, 0.752864, -0.347811)","(-0.906923, 0.198594, -0.371552)","(-0.958291, -0.0106388, -0.285596)","(-0.930823, 0.182202, -0.316815)","(-0.878252, 0.342405, -0.333816)","(-0.872237, 0.104622, -0.477763)","(-0.911103, -0.189721, -0.365921)","(-0.924294, -0.0279787, -0.380654)","(-0.915623, 0.114919, -0.385265)",oinch
"(0, 0, 0)","(-0.718754, 0.571303, -0.396239)","(-0.723297, 0.575909, -0.381013)","(-0.712928, 0.565455, -0.414721)","(-0.955416, 0.275367, -0.106553)","(-0.628311, 0.679304, -0.37917)","(0.382796, 0.850638, -0.360391)","(0.884025, 0.450618, -0.124272)","(-0.947586, 0.219892, -0.231792)","(-0.94368, 0.162015, -0.288476)","(-0.807677, 0.473739, -0.35104)","(-0.625941, 0.685905, -0.371123)","(-0.9174, 0.156972, -0.365701)","(-0.962148, -0.0269286, -0.271193)","(-0.934534, 0.173503, -0.310715)","(-0.879589, 0.338756, -0.334017)","(-0.881445, 0.0597331, -0.468493)","(-0.911898, -0.234297, -0.336968)","(-0.930786, -0.0732485, -0.358151)","(-0.926819, 0.0702333, -0.368882)",oinch
"(0, 0, 0)","(-0.727083, 0.560778, -0.39608)","(-0.7322, 0.566161, -0.378609)","(-0.721336, 0.554814, -0.414555)","(-0.960571, 0.25797, -0.103705)","(-0.634372, 0.671484, -0.382991)","(0.373377, 0.851541, -0.36806)","(0.877194, 0.461598, -0.132126)","(-0.952452, 0.201548, -0.228501)","(-0.952175, 0.10685, -0.286261)","(-0.848382, 0.39625, -0.351048)","(-0.700715, 0.604802, -0.378436)","(-0.921899, 0.137989, -0.362025)","(-0.961604, -0.00426256, -0.274409)","(-0.924003, 0.214814, -0.316344)","(-0.855772, 0.390708, -0.339117)","(-0.884821, 0.0404893, -0.464169)","(-0.912025, -0.261376, -0.316059)","(-0.935364, -0.102854, -0.338401)","(-0.935629, 0.0394418, -0.350776)",oinch
"(0, 0, 0)","(-0.738611, 0.554943, -0.382743)","(-0.745086, 0.562955, -0.357671)","(-0.735758, 0.551491, -0.393087)","(-0.965657, 0.242753, -0.0926173)","(-0.638007, 0.664644, -0.38884)","(0.36855, 0.843779, -0.390139)","(0.872703, 0.46294, -0.155164)","(-0.958902, 0.183677, -0.216262)","(-0.959986, 0.0651421, -0.272365)","(-0.876001, 0.338522, -0.343549)","(-0.749299, 0.5424, -0.379938)","(-0.92977, 0.117571, -0.348863)","(-0.965565, 0.0223305, -0.259202)","(-0.912543, 0.268442, -0.308551)","(-0.82307, 0.459262, -0.334118)","(-0.893111, 0.018322, -0.449462)","(-0.915841, -0.283004, -0.28486)","(-0.942313, -0.126303, -0.309989)","(-0.945413, 0.0150037, -0.32553)",oinch
