thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(0.0848649, -0.817749, 0.569285)","(0.176131, -0.268421, 0.947063)","(0.17647, 0.553521, 0.813925)","(0.510315, -0.502109, 0.698187)","(0.733529, -0.404084, 0.54649)","(0.459635, -0.382356, 0.801585)","(0.17252, -0.32084, 0.931289)","(0.55592, -0.3795, 0.739549)","(0.043553, -0.393701, 0.918206)","(-0.723796, -0.131882, 0.677294)","(-0.968088, 0.108379, 0.225962)","(0.591449, -0.236143, 0.77099)","(0.506752, -0.326726, 0.79778)","(-0.10451, -0.332221, 0.937394)","(-0.562494, -0.24485, 0.789715)","(0.643082, -0.100092, 0.759228)","(0.735244, 0.355142, 0.577313)","(0.559204, 0.282677, 0.779349)","(0.370351, 0.201636, 0.906743)",pinch
"(0, 0, 0)","(0.0783826, -0.810934, 0.579863)","(0.166769, -0.259667, 0.951189)","(0.169911, 0.561446, 0.809882)","(0.49997, -0.497576, 0.708836)","(0.725539, -0.402408, 0.558266)","(0.448695, -0.376991, 0.810278)","(0.159878, -0.312754, 0.936282)","(0.545668, -0.374776, 0.749526)","(0.0405359, -0.38741, 0.921016)","(-0.732628, -0.121841, 0.669635)","(-0.971457, 0.119413, 0.204969)","(0.581499, -0.231283, 0.779979)","(0.4967, -0.323149, 0.805521)","(-0.110623, -0.324753, 0.939307)","(-0.564179, -0.237806, 0.790665)","(0.633894, -0.095587, 0.767491)","(0.73251, 0.355692, 0.580441)","(0.555359, 0.286512, 0.780697)","(0.365624, 0.208068, 0.907208)",pinch
"(0, 0, 0)","(0.074597, -0.808096, 0.584308)","(0.161135, -0.257587, 0.952725)","(0.166076, 0.562878, 0.809683)","(0.492248, -0.496477, 0.714985)","(0.719572, -0.403199, 0.565372)","(0.440669, -0.375617, 0.815305)","(0.150625, -0.309527, 0.938885)","(0.538111, -0.373685, 0.755511)","(0.0430238, -0.386448, 0.921307)","(-0.73764, -0.116703, 0.665032)","(-0.973575, 0.128038, 0.1891)","(0.574273, -0.230204, 0.785631)","(0.491388, -0.324959, 0.808046)","(-0.104679, -0.324589, 0.940045)","(-0.55187, -0.239257, 0.798871)","(0.627313, -0.0947745, 0.772979)","(0.732367, 0.352691, 0.582449)","(0.555254, 0.285695, 0.781071)","(0.36545, 0.209214, 0.907015)",pinch
"(0, 0, 0)","(0.0733987, -0.806551, 0.586591)","(0.15807, -0.2577, 0.953207)","(0.16321, 0.562498, 0.81053)","(0.485841, -0.495509, 0.720021)","(0.714621, -0.403828, 0.571174)","(0.434019, -0.374459, 0.819395)","(0.142934, -0.306828, 0.940971)","(0.53184, -0.372723, 0.760411)","(0.0461283, -0.385704, 0.921469)","(-0.741298, -0.112714, 0.661644)","(-0.975077, 0.134938, 0.176116)","(0.568276, -0.229254, 0.790256)","(0.488402, -0.327179, 0.808961)","(-0.0927366, -0.32596, 0.940824)","(-0.532294, -0.243553, 0.810768)","(0.621847, -0.094046, 0.777472)","(0.734039, 0.348214, 0.583039)","(0.557766, 0.283184, 0.780195)","(0.368455, 0.208603, 0.905939)",pinch
"(0, 0, 0)","(0.0702743, -0.80534, 0.588633)","(0.154237, -0.258659, 0.953575)","(0.161514, 0.560724, 0.812097)","(0.477527, -0.494905, 0.725973)","(0.708092, -0.405608, 0.578003)","(0.425726, -0.373377, 0.824226)","(0.133759, -0.303279, 0.943467)","(0.523967, -0.372203, 0.766109)","(0.0461061, -0.383488, 0.922394)","(-0.746268, -0.105489, 0.657234)","(-0.976155, 0.144624, 0.161878)","(0.561047, -0.228811, 0.795532)","(0.482244, -0.329424, 0.811739)","(-0.0849515, -0.325366, 0.941764)","(-0.516114, -0.244611, 0.820848)","(0.615525, -0.0939909, 0.782493)","(0.737236, 0.341059, 0.583234)","(0.562115, 0.278821, 0.778643)","(0.3736, 0.207052, 0.904186)",pinch
"(0, 0, 0)","(0.0700709, -0.805557, 0.588361)","(0.153053, -0.261837, 0.952899)","(0.16025, 0.560389, 0.812579)","(0.470561, -0.494311, 0.730909)","(0.702615, -0.407038, 0.583655)","(0.418784, -0.372416, 0.828207)","(0.126066, -0.300247, 0.945494)","(0.517369, -0.371679, 0.770834)","(0.0479728, -0.38191, 0.922954)","(-0.749453, -0.100014, 0.654459)","(-0.976791, 0.152343, 0.150567)","(0.554986, -0.228355, 0.799903)","(0.479437, -0.331689, 0.812479)","(-0.0708303, -0.32631, 0.942605)","(-0.492823, -0.248538, 0.833879)","(0.610219, -0.0938629, 0.786653)","(0.740631, 0.332562, 0.583839)","(0.566804, 0.272551, 0.777464)","(0.379266, 0.203239, 0.902691)",pinch
"(0, 0, 0)","(0.0680422, -0.800893, 0.594929)","(0.15241, -0.256827, 0.954364)","(0.161945, 0.567521, 0.807275)","(0.462494, -0.488673, 0.739796)","(0.696174, -0.405618, 0.592297)","(0.411303, -0.365326, 0.835085)","(0.118285, -0.288957, 0.950006)","(0.510167, -0.365934, 0.778345)","(0.0492458, -0.372107, 0.926883)","(-0.752596, -0.0855869, 0.652897)","(-0.976553, 0.165181, 0.13806)","(0.548887, -0.222571, 0.80572)","(0.477907, -0.328765, 0.814567)","(-0.054853, -0.319272, 0.946074)","(-0.467497, -0.243845, 0.849698)","(0.60536, -0.0887487, 0.790989)","(0.743055, 0.328491, 0.583063)","(0.568744, 0.272546, 0.776047)","(0.380659, 0.206866, 0.90128)",pinch
"(0, 0, 0)","(0.0698105, -0.79963, 0.596421)","(0.154746, -0.258596, 0.95351)","(0.164193, 0.56763, 0.806744)","(0.456028, -0.483894, 0.746917)","(0.689901, -0.405589, 0.599612)","(0.402785, -0.360357, 0.841372)","(0.108096, -0.279836, 0.953943)","(0.504398, -0.361082, 0.784349)","(0.0521631, -0.364417, 0.929774)","(-0.754312, -0.074379, 0.652289)","(-0.976173, 0.175224, 0.127996)","(0.544005, -0.217704, 0.810348)","(0.477981, -0.327766, 0.814925)","(-0.0372581, -0.315489, 0.948197)","(-0.440519, -0.242465, 0.86438)","(0.601471, -0.0844435, 0.794419)","(0.744385, 0.324852, 0.583406)","(0.569064, 0.271929, 0.776029)","(0.380006, 0.20895, 0.901075)",pinch
"(0, 0, 0)","(0.0748588, -0.802218, 0.59232)","(0.15966, -0.268232, 0.950032)","(0.167061, 0.559895, 0.811547)","(0.451309, -0.480256, 0.752113)","(0.682494, -0.407342, 0.606856)","(0.392035, -0.357815, 0.847512)","(0.0949406, -0.273293, 0.957234)","(0.50019, -0.357397, 0.788719)","(0.0572196, -0.359331, 0.931454)","(-0.754309, -0.0669226, 0.6531)","(-0.975766, 0.182305, 0.121022)","(0.540447, -0.214021, 0.813703)","(0.479266, -0.328456, 0.813892)","(-0.0199608, -0.3146, 0.949015)","(-0.414559, -0.243839, 0.876746)","(0.598637, -0.0811833, 0.796896)","(0.745628, 0.319492, 0.584777)","(0.569045, 0.268428, 0.777261)","(0.378693, 0.207233, 0.902023)",pinch
"(0, 0, 0)","(0.0818711, -0.807924, 0.583571)","(0.166457, -0.282065, 0.944845)","(0.170224, 0.550647, 0.817197)","(0.447744, -0.477423, 0.756037)","(0.675355, -0.409796, 0.613159)","(0.381435, -0.35664, 0.852828)","(0.0819376, -0.268547, 0.959775)","(0.497012, -0.354533, 0.792013)","(0.0609608, -0.355478, 0.932695)","(-0.755158, -0.0607011, 0.652726)","(-0.975502, 0.188447, 0.113503)","(0.537762, -0.211163, 0.816224)","(0.480799, -0.329537, 0.81255)","(-0.00423307, -0.314814, 0.949144)","(-0.390866, -0.246225, 0.886903)","(0.5965, -0.0786525, 0.79875)","(0.747399, 0.310854, 0.587167)","(0.569314, 0.260733, 0.779679)","(0.37736, 0.200719, 0.904053)",pinch
"(0, 0, 0)","(0.0895739, -0.81435, 0.57342)","(0.173984, -0.296541, 0.939038)","(0.173726, 0.539186, 0.824074)","(0.444935, -0.475138, 0.759129)","(0.669832, -0.411511, 0.618048)","(0.37331, -0.355496, 0.856891)","(0.072043, -0.264635, 0.961654)","(0.494509, -0.352225, 0.794605)","(0.128033, -0.369339, 0.920433)","(-0.673966, -0.10568, 0.731165)","(-0.958316, 0.140453, 0.248805)","(0.535649, -0.208864, 0.818203)","(0.479618, -0.329677, 0.813191)","(0.00479308, -0.313906, 0.949442)","(-0.375272, -0.24682, 0.893449)","(0.594818, -0.0766165, 0.800201)","(0.749374, 0.302051, 0.589241)","(0.570026, 0.252542, 0.781852)","(0.376659, 0.193455, 0.905927)",pinch
"(0, 0, 0)","(0.0880884, -0.820532, 0.564772)","(0.172164, -0.309527, 0.935175)","(0.173614, 0.523487, 0.834158)","(0.431985, -0.471566, 0.768775)","(0.657026, -0.414126, 0.629934)","(0.356998, -0.352747, 0.86494)","(0.0542321, -0.257263, 0.964818)","(0.482248, -0.348753, 0.803621)","(0.164179, -0.373581, 0.912953)","(-0.623885, -0.125733, 0.771335)","(-0.940489, 0.118075, 0.31865)","(0.524396, -0.205536, 0.826295)","(0.473083, -0.328682, 0.817411)","(0.00804727, -0.309312, 0.950927)","(-0.36526, -0.242145, 0.898861)","(0.584947, -0.0739997, 0.807689)","(0.749159, 0.291014, 0.59504)","(0.568383, 0.244687, 0.785538)","(0.373978, 0.188972, 0.907981)",pinch
"(0, 0, 0)","(0.0953632, -0.834436, 0.542792)","(0.179396, -0.334648, 0.92511)","(0.177214, 0.49683, 0.849562)","(0.421955, -0.468585, 0.776133)","(0.645697, -0.416761, 0.639833)","(0.342394, -0.350944, 0.871553)","(0.0383467, -0.251578, 0.967077)","(0.47275, -0.345853, 0.81049)","(0.194679, -0.376904, 0.905562)","(-0.572161, -0.146374, 0.806973)","(-0.915846, 0.0913763, 0.390994)","(0.515676, -0.202756, 0.832448)","(0.476297, -0.327951, 0.815836)","(0.0240004, -0.307834, 0.951137)","(-0.342934, -0.242422, 0.907539)","(0.577287, -0.0717794, 0.81338)","(0.74835, 0.282054, 0.600348)","(0.566154, 0.23803, 0.789184)","(0.370721, 0.184806, 0.910172)",pinch
"(0, 0, 0)","(0.104807, -0.846156, 0.522529)","(0.189082, -0.355252, 0.915447)","(0.181413, 0.478292, 0.859259)","(0.415257, -0.466491, 0.780991)","(0.637739, -0.418996, 0.646322)","(0.332074, -0.350154, 0.875853)","(0.0269425, -0.248002, 0.968385)","(0.466404, -0.343815, 0.815021)","(0.224651, -0.380976, 0.896878)","(-0.523754, -0.165925, 0.835554)","(-0.889485, 0.0664898, 0.452102)","(0.509849, -0.200801, 0.836501)","(0.481591, -0.327142, 0.813049)","(0.038852, -0.307206, 0.95085)","(-0.323894, -0.243443, 0.914237)","(0.572165, -0.0702027, 0.817128)","(0.748275, 0.274756, 0.603816)","(0.564882, 0.232118, 0.791852)","(0.36839, 0.180455, 0.911989)",pinch
"(0, 0, 0)","(0.11136, -0.852896, 0.510066)","(0.195974, -0.365897, 0.909788)","(0.183923, 0.471329, 0.862567)","(0.41061, -0.46499, 0.784337)","(0.632007, -0.420683, 0.650841)","(0.32462, -0.349696, 0.878826)","(0.0186859, -0.245545, 0.969205)","(0.462002, -0.342352, 0.818138)","(0.258727, -0.385872, 0.88553)","(-0.467361, -0.188799, 0.863671)","(-0.854282, 0.0361415, 0.518552)","(0.505806, -0.199398, 0.839286)","(0.478302, -0.325392, 0.815688)","(0.0322827, -0.30344, 0.952304)","(-0.332251, -0.238033, 0.91266)","(0.568608, -0.0690651, 0.819704)","(0.749107, 0.268678, 0.605517)","(0.564809, 0.226934, 0.793405)","(0.367282, 0.176299, 0.913248)",pinch
"(0, 0, 0)","(0.116241, -0.85758, 0.501043)","(0.201168, -0.373467, 0.905568)","(0.185797, 0.467048, 0.864491)","(0.407163, -0.46385, 0.786804)","(0.627254, -0.422489, 0.65426)","(0.318018, -0.34972, 0.881227)","(0.0110159, -0.243744, 0.969777)","(0.458736, -0.341242, 0.820436)","(0.347356, -0.399067, 0.848581)","(-0.310588, -0.249968, 0.917088)","(-0.731885, -0.0525515, 0.679398)","(0.502806, -0.198334, 0.841338)","(0.474787, -0.322351, 0.818942)","(0.017594, -0.297793, 0.954468)","(-0.354011, -0.229007, 0.90677)","(0.565968, -0.0681978, 0.821601)","(0.750527, 0.263436, 0.606061)","(0.565544, 0.222322, 0.794187)","(0.36707, 0.172425, 0.914073)",pinch
"(0, 0, 0)","(0.121834, -0.861207, 0.493435)","(0.206957, -0.379355, 0.901809)","(0.187969, 0.462513, 0.866458)","(0.404492, -0.462952, 0.788709)","(0.623488, -0.423942, 0.656913)","(0.312777, -0.349766, 0.883082)","(0.00491847, -0.242342, 0.970178)","(0.456204, -0.340367, 0.822209)","(0.393749, -0.403004, 0.826165)","(-0.209618, -0.282473, 0.936093)","(-0.634325, -0.108052, 0.765478)","(0.50048, -0.197494, 0.842921)","(0.474089, -0.320686, 0.82)","(0.0113331, -0.29471, 0.955519)","(-0.364188, -0.224091, 0.903964)","(0.563921, -0.0675119, 0.823064)","(0.751916, 0.259093, 0.606212)","(0.566108, 0.218385, 0.794877)","(0.366496, 0.168961, 0.91495)",pinch
"(0, 0, 0)","(0.0867624, -0.820761, 0.564645)","(0.167872, -0.30887, 0.936172)","(0.167629, 0.527887, 0.832608)","(0.358982, -0.401485, 0.84258)","(0.582961, -0.380611, 0.717838)","(0.264479, -0.27931, 0.923058)","(-0.0443079, -0.156922, 0.986617)","(0.412582, -0.277685, 0.867564)","(0.379606, -0.342776, 0.859304)","(-0.189079, -0.215695, 0.95798)","(-0.600794, -0.0589529, 0.797227)","(0.459831, -0.134627, 0.877742)","(0.438674, -0.258409, 0.860692)","(-0.0322058, -0.210153, 0.977138)","(-0.408034, -0.13483, 0.902956)","(0.52754, -0.00840638, 0.849489)","(0.736599, 0.289922, 0.611037)","(0.540654, 0.270039, 0.796726)","(0.332561, 0.235647, 0.913167)",pinch
"(0, 0, 0)","(0.0647143, -0.794349, 0.604005)","(0.140889, -0.267431, 0.953221)","(0.151359, 0.560345, 0.814312)","(0.321935, -0.361118, 0.875187)","(0.549482, -0.351783, 0.757838)","(0.222365, -0.233372, 0.946621)","(-0.0892823, -0.10127, 0.990845)","(0.376754, -0.236995, 0.895483)","(0.397212, -0.305473, 0.865395)","(-0.138889, -0.183109, 0.973232)","(-0.546569, -0.0403392, 0.836442)","(0.426085, -0.094342, 0.899751)","(0.419505, -0.218979, 0.880945)","(-0.0568924, -0.158366, 0.98574)","(-0.435009, -0.0809674, 0.896778)","(0.496928, 0.0291195, 0.867303)","(0.722616, 0.307489, 0.619093)","(0.518373, 0.300553, 0.800598)","(0.303354, 0.275422, 0.912206)",pinch
"(0, 0, 0)","(0.0575416, -0.783918, 0.618192)","(0.130319, -0.252748, 0.958715)","(0.143525, 0.567704, 0.810625)","(0.293283, -0.336638, 0.894796)","(0.523154, -0.334971, 0.783648)","(0.189754, -0.205395, 0.960108)","(-0.123665, -0.066712, 0.990079)","(0.349142, -0.212601, 0.912634)","(0.404234, -0.284536, 0.869272)","(-0.110735, -0.163364, 0.980332)","(-0.513789, -0.0269845, 0.857492)","(0.400193, -0.0704942, 0.913716)","(0.413299, -0.196613, 0.889116)","(-0.0642496, -0.128666, 0.989605)","(-0.444623, -0.049793, 0.894332)","(0.473495, 0.0509891, 0.87932)","(0.712713, 0.315238, 0.62663)","(0.501515, 0.316658, 0.805115)","(0.280259, 0.297461, 0.912673)",pinch
"(0, 0, 0)","(0.0650528, -0.785274, 0.615722)","(0.135276, -0.255546, 0.957286)","(0.142706, 0.561845, 0.81484)","(0.275651, -0.323212, 0.905291)","(0.506532, -0.326287, 0.798099)","(0.167302, -0.189924, 0.967439)","(-0.148792, -0.0468132, 0.98776)","(0.332047, -0.199257, 0.921977)","(0.409506, -0.273696, 0.870284)","(-0.0919402, -0.154066, 0.983774)","(-0.491858, -0.021394, 0.870412)","(0.384045, -0.0574909, 0.921523)","(0.411595, -0.184873, 0.892419)","(-0.0660608, -0.11336, 0.991355)","(-0.448046, -0.0338413, 0.893369)","(0.458755, 0.0629025, 0.886334)","(0.707479, 0.318094, 0.631102)","(0.491218, 0.324067, 0.808508)","(0.265007, 0.307932, 0.913756)",pinch
"(0, 0, 0)","(0.0792974, -0.793711, 0.603105)","(0.149331, -0.267932, 0.951794)","(0.148211, 0.549231, 0.822423)","(0.262285, -0.314834, 0.912188)","(0.493725, -0.321745, 0.807908)","(0.150265, -0.179877, 0.972144)","(-0.167647, -0.0328887, 0.985298)","(0.319312, -0.191078, 0.928186)","(0.407765, -0.267331, 0.873076)","(-0.0870358, -0.14637, 0.985394)","(-0.484412, -0.0143526, 0.874722)","(0.372274, -0.0496745, 0.926793)","(0.408803, -0.178543, 0.894987)","(-0.0673902, -0.103751, 0.992318)","(-0.449157, -0.0230869, 0.893155)","(0.448227, 0.0698153, 0.891189)","(0.706158, 0.31705, 0.633103)","(0.486367, 0.326737, 0.810364)","(0.256264, 0.313279, 0.914432)",pinch
"(0, 0, 0)","(0.0886282, -0.798697, 0.59517)","(0.168104, -0.275201, 0.946575)","(0.167131, 0.546727, 0.820461)","(0.25913, -0.310433, 0.914594)","(0.489644, -0.322775, 0.809978)","(0.146286, -0.172935, 0.974009)","(-0.171306, -0.0196331, 0.985022)","(0.318106, -0.187437, 0.929342)","(0.410844, -0.266023, 0.872032)","(-0.0780673, -0.138049, 0.987344)","(-0.473378, -0.00190757, 0.880857)","(0.373258, -0.0468944, 0.926542)","(0.409092, -0.175641, 0.89543)","(-0.0655077, -0.0927575, 0.993531)","(-0.44645, -0.00735785, 0.894778)","(0.450991, 0.0710646, 0.889695)","(0.716707, 0.30829, 0.62553)","(0.497051, 0.323372, 0.805215)","(0.265499, 0.314689, 0.911307)",pinch
"(0, 0, 0)","(0.0698271, -0.790471, 0.608506)","(0.160047, -0.262311, 0.951618)","(0.177054, 0.559364, 0.809793)","(0.239949, -0.295506, 0.924716)","(0.470705, -0.317374, 0.823232)","(0.127758, -0.153281, 0.979889)","(-0.187199, 0.00997654, 0.982271)","(0.302142, -0.173859, 0.937274)","(0.139146, -0.164238, 0.976557)","(-0.508652, 0.0572222, 0.859069)","(-0.819092, 0.195667, 0.539261)","(0.3612, -0.0349915, 0.931832)","(0.405828, -0.165303, 0.898876)","(-0.0658456, -0.0681699, 0.995499)","(-0.445775, 0.0249275, 0.894798)","(0.442591, 0.0798744, 0.893159)","(0.721502, 0.300362, 0.623874)","(0.499934, 0.32611, 0.80232)","(0.265756, 0.326578, 0.90704)",pinch
"(0, 0, 0)","(0.0618983, -0.771632, 0.63305)","(0.152964, -0.23328, 0.960303)","(0.175198, 0.583953, 0.792657)","(0.222758, -0.261321, 0.939197)","(0.192378, -0.177424, 0.965148)","(-0.347442, 0.115132, 0.930607)","(-0.642673, 0.290706, 0.708845)","(0.286066, -0.139916, 0.94794)","(-0.0476844, -0.0613641, 0.996976)","(-0.731974, 0.186985, 0.655172)","(-0.932711, 0.285638, 0.22014)","(0.346698, -0.0019802, 0.937975)","(0.416584, -0.136268, 0.898826)","(-0.0479069, -0.0332266, 0.998299)","(-0.428256, 0.0590508, 0.901726)","(0.429901, 0.110437, 0.896096)","(0.717487, 0.315335, 0.621109)","(0.492544, 0.350671, 0.796512)","(0.255196, 0.357748, 0.898271)",pinch
"(0, 0, 0)","(0.0459402, -0.755373, 0.653683)","(0.13935, -0.20906, 0.967923)","(0.172579, 0.603755, 0.778265)","(0.203103, -0.235354, 0.950451)","(-0.00718843, -0.0672655, 0.997709)","(-0.607482, 0.286282, 0.740951)","(-0.819247, 0.430396, 0.378938)","(0.267984, -0.114622, 0.956581)","(-0.174092, 0.0131159, 0.984642)","(-0.839736, 0.260421, 0.476472)","(-0.947603, 0.31923, -0.0118707)","(0.330741, 0.0220943, 0.943463)","(0.422448, -0.119183, 0.898517)","(-0.0273395, -0.010632, 0.99957)","(-0.40153, 0.0826484, 0.912109)","(0.416239, 0.132014, 0.899621)","(0.713339, 0.322651, 0.622128)","(0.485078, 0.366811, 0.793819)","(0.244684, 0.380409, 0.891863)",pinch
"(0, 0, 0)","(0.0450559, -0.750023, 0.659875)","(0.144981, -0.202098, 0.968575)","(0.183057, 0.609324, 0.771502)","(0.19708, -0.219817, 0.955427)","(-0.12676, 0.00992002, 0.991884)","(-0.726698, 0.383515, 0.569935)","(-0.861471, 0.489046, 0.136757)","(0.263513, -0.0998427, 0.959475)","(-0.245848, 0.0618926, 0.96733)","(-0.885333, 0.300545, 0.354766)","(-0.931384, 0.329295, -0.155205)","(0.328091, 0.0357708, 0.943969)","(0.421702, -0.108086, 0.900269)","(-0.0242471, 0.00749623, 0.999678)","(-0.396245, 0.103702, 0.91227)","(0.415152, 0.143714, 0.898329)","(0.716027, 0.324529, 0.61805)","(0.485929, 0.375221, 0.789355)","(0.243209, 0.393684, 0.886489)",pinch
"(0, 0, 0)","(0.0201925, -0.720096, 0.693581)","(0.132222, -0.161314, 0.978006)","(0.193195, 0.639452, 0.744162)","(0.174972, -0.175614, 0.968785)","(-0.212974, 0.104256, 0.97148)","(-0.778804, 0.470029, 0.415375)","(-0.848375, 0.526413, -0.0561212)","(0.244996, -0.0576342, 0.967809)","(-0.301647, 0.13724, 0.94349)","(-0.902933, 0.35171, 0.247008)","(-0.900741, 0.338977, -0.271589)","(0.313959, 0.0749948, 0.94647)","(0.418238, -0.0773997, 0.905034)","(-0.0209076, 0.0555024, 0.99824)","(-0.389397, 0.158651, 0.907304)","(0.40502, 0.177763, 0.896861)","(0.714787, 0.33414, 0.614354)","(0.476996, 0.401555, 0.781811)","(0.226348, 0.431713, 0.87315)",pinch
"(0, 0, 0)","(-0.00414747, -0.69556, 0.718456)","(0.119843, -0.130598, 0.984166)","(0.203461, 0.659365, 0.723769)","(0.153513, -0.140344, 0.978129)","(-0.269581, 0.176282, 0.946705)","(-0.796699, 0.525663, 0.298243)","(-0.819049, 0.541342, -0.19002)","(0.227035, -0.024597, 0.973576)","(-0.339545, 0.19645, 0.919846)","(-0.906122, 0.389075, 0.16602)","(-0.870217, 0.343374, -0.353295)","(0.300273, 0.104967, 0.94806)","(0.428426, -0.0622496, 0.90143)","(0.00867903, 0.0829973, 0.996512)","(-0.351289, 0.193605, 0.916031)","(0.395174, 0.202894, 0.89592)","(0.710537, 0.339498, 0.616342)","(0.46089, 0.422486, 0.780439)","(0.198433, 0.462523, 0.864116)",pinch
"(0, 0, 0)","(-0.0204213, -0.67434, 0.738138)","(0.113122, -0.10544, 0.987971)","(0.213113, 0.675354, 0.706031)","(0.137063, -0.109115, 0.984534)","(-0.305002, 0.23232, 0.923581)","(-0.800032, 0.560856, 0.213048)","(-0.790786, 0.543569, -0.281408)","(0.213327, 0.00468382, 0.97697)","(-0.360971, 0.242731, 0.900434)","(-0.903001, 0.414713, 0.112257)","(-0.847609, 0.343415, -0.404505)","(0.289911, 0.131552, 0.947969)","(0.445158, -0.0567676, 0.893651)","(0.0503185, 0.0952463, 0.994181)","(-0.297942, 0.212014, 0.930742)","(0.387767, 0.225373, 0.893781)","(0.703628, 0.348972, 0.618972)","(0.439803, 0.445587, 0.77976)","(0.163813, 0.492646, 0.854672)",pinch
"(0, 0, 0)","(-0.0295233, -0.663297, 0.747774)","(0.112112, -0.0944782, 0.989194)","(0.223353, 0.680567, 0.697813)","(0.124569, -0.088552, 0.988251)","(-0.324315, 0.268544, 0.90703)","(-0.796292, 0.583089, 0.161017)","(-0.768812, 0.544871, -0.334728)","(0.203069, 0.0235801, 0.978881)","(-0.372657, 0.273685, 0.886692)","(-0.897737, 0.43343, 0.078778)","(-0.831368, 0.345595, -0.435191)","(0.282363, 0.148267, 0.94778)","(0.455956, -0.0584242, 0.888083)","(0.082135, 0.0974941, 0.991841)","(-0.254453, 0.219267, 0.9419)","(0.38256, 0.238929, 0.892503)","(0.701893, 0.351203, 0.61968)","(0.4338, 0.457348, 0.776305)","(0.153616, 0.51078, 0.845875)",pinch
"(0, 0, 0)","(-0.0285247, -0.6643, 0.746922)","(0.112602, -0.0983164, 0.988764)","(0.223607, 0.677072, 0.701123)","(0.108165, -0.0738489, 0.991386)","(-0.344177, 0.288928, 0.893343)","(-0.79722, 0.590853, 0.123828)","(-0.755263, 0.540065, -0.371358)","(0.18747, 0.0376743, 0.981548)","(-0.389187, 0.291395, 0.873855)","(-0.897072, 0.43911, 0.0494355)","(-0.818962, 0.340897, -0.461617)","(0.267994, 0.161408, 0.949804)","(0.457414, -0.0578899, 0.887368)","(0.0985848, 0.096627, 0.990426)","(-0.228319, 0.218877, 0.948664)","(0.369602, 0.250624, 0.894752)","(0.693868, 0.356993, 0.625382)","(0.422973, 0.46736, 0.776318)","(0.141011, 0.523399, 0.840339)",pinch
"(0, 0, 0)","(-0.0217342, -0.67048, 0.741609)","(0.119285, -0.109025, 0.986856)","(0.226778, 0.66585, 0.710785)","(0.0961957, -0.0628353, 0.993377)","(-0.357475, 0.303286, 0.883306)","(-0.797015, 0.595873, 0.0985024)","(-0.745444, 0.536372, -0.39575)","(0.17609, 0.0482359, 0.983191)","(-0.400868, 0.304321, 0.864114)","(-0.896131, 0.442891, 0.0282252)","(-0.809695, 0.337074, -0.480391)","(0.257513, 0.171257, 0.950977)","(0.459376, -0.0582888, 0.886327)","(0.113248, 0.0943571, 0.989076)","(-0.205123, 0.216545, 0.954481)","(0.360143, 0.259408, 0.896105)","(0.688311, 0.36129, 0.629045)","(0.416065, 0.474633, 0.775637)","(0.133447, 0.532636, 0.835757)",pinch
"(0, 0, 0)","(-0.0177573, -0.675277, 0.73735)","(0.123201, -0.117708, 0.985376)","(0.228854, 0.656217, 0.71903)","(0.0855141, -0.0536072, 0.994894)","(-0.368358, 0.314857, 0.874744)","(-0.796317, 0.599812, 0.0781359)","(-0.737032, 0.533424, -0.41502)","(0.165925, 0.0570698, 0.984486)","(-0.410779, 0.314991, 0.855594)","(-0.894985, 0.445974, 0.0103813)","(-0.801563, 0.333919, -0.495979)","(0.24814, 0.179479, 0.951953)","(0.467843, -0.0619934, 0.881635)","(0.136322, 0.0877877, 0.986767)","(-0.172943, 0.209746, 0.962339)","(0.351669, 0.266723, 0.897322)","(0.683402, 0.365313, 0.632066)","(0.409957, 0.481224, 0.774828)","(0.126726, 0.540874, 0.831502)",pinch
"(0, 0, 0)","(-0.0135496, -0.681974, 0.731251)","(0.127055, -0.130156, 0.983319)","(0.230952, 0.643998, 0.729334)","(0.0746926, -0.0472536, 0.996086)","(-0.378608, 0.323259, 0.867271)","(-0.795345, 0.603081, 0.0609833)","(-0.72899, 0.53175, -0.431064)","(0.155594, 0.0630771, 0.985805)","(-0.432708, 0.328454, 0.839573)","(-0.894515, 0.446217, -0.0270703)","(-0.771798, 0.315152, -0.552275)","(0.238577, 0.184986, 0.953342)","(0.471713, -0.0641023, 0.879419)","(0.153292, 0.0825847, 0.984724)","(-0.14661, 0.203593, 0.968016)","(0.342987, 0.27151, 0.899245)","(0.681244, 0.3667, 0.633591)","(0.409348, 0.484647, 0.773015)","(0.127638, 0.546398, 0.827742)",pinch
