thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(-0.94753, 0.2328, 0.219067)","(-0.611823, 0.777456, 0.145723)","(-0.0152179, 0.999831, 0.0103021)","(-0.849699, 0.466501, -0.245739)","(-0.551412, 0.650031, 0.52288)","(0.48444, 0.078665, 0.87128)","(0.825084, -0.391858, 0.407042)","(-0.769579, 0.567243, -0.293231)","(-0.63058, 0.677483, -0.378662)","(-0.649158, 0.75703, -0.0741648)","(-0.616376, 0.76631, 0.181243)","(-0.664784, 0.667131, -0.336152)","(-0.469708, 0.728535, -0.498609)","(-0.525883, 0.812773, -0.250694)","(-0.54404, 0.838644, -0.0263802)","(-0.55186, 0.729021, -0.404943)","(-0.40233, 0.735303, -0.545399)","(-0.507457, 0.808632, -0.29766)","(-0.565848, 0.821623, -0.0689337)",pinch
"(0, 0, 0)","(-0.943806, 0.239536, 0.227712)","(-0.608486, 0.780783, 0.141855)","(-0.0217268, 0.999761, -0.00262347)","(-0.851613, 0.46499, -0.24195)","(-0.543504, 0.659726, 0.519003)","(0.496174, 0.0901075, 0.863534)","(0.829377, -0.38915, 0.400868)","(-0.771857, 0.564771, -0.292011)","(-0.636697, 0.668667, -0.38406)","(-0.651941, 0.753854, -0.0817145)","(-0.616382, 0.768257, 0.172785)","(-0.667372, 0.663702, -0.337807)","(-0.474437, 0.719098, -0.507747)","(-0.527901, 0.808332, -0.260615)","(-0.543573, 0.838588, -0.0360297)","(-0.555188, 0.724221, -0.408988)","(-0.406134, 0.728014, -0.552313)","(-0.508179, 0.80579, -0.304067)","(-0.563811, 0.82255, -0.0743525)",pinch
"(0, 0, 0)","(-0.942899, 0.239501, 0.231475)","(-0.611736, 0.77886, 0.138407)","(-0.0393735, 0.999184, -0.00900768)","(-0.853837, 0.461049, -0.241652)","(-0.542089, 0.664622, 0.514215)","(0.501498, 0.0995921, 0.859408)","(0.832521, -0.38489, 0.398457)","(-0.774552, 0.560417, -0.293261)","(-0.643352, 0.657986, -0.391346)","(-0.657913, 0.747627, -0.0905755)","(-0.621345, 0.766244, 0.163706)","(-0.670511, 0.659019, -0.340747)","(-0.478905, 0.709531, -0.516929)","(-0.531777, 0.80244, -0.270746)","(-0.546672, 0.836083, -0.0459866)","(-0.558863, 0.718953, -0.413254)","(-0.408804, 0.720787, -0.559772)","(-0.510044, 0.801804, -0.311394)","(-0.564748, 0.821299, -0.0807922)",pinch
"(0, 0, 0)","(-0.940385, 0.240399, 0.240591)","(-0.6149, 0.776377, 0.138333)","(-0.0591588, 0.998136, -0.0150053)","(-0.856191, 0.459021, -0.237141)","(-0.536076, 0.671598, 0.511447)","(0.511794, 0.109083, 0.852155)","(0.836845, -0.382103, 0.392031)","(-0.777426, 0.557672, -0.290879)","(-0.650086, 0.649122, -0.395005)","(-0.661891, 0.74345, -0.095823)","(-0.622754, 0.766321, 0.157891)","(-0.673859, 0.65558, -0.340776)","(-0.484304, 0.699736, -0.525184)","(-0.535172, 0.797135, -0.279582)","(-0.548015, 0.834706, -0.0542734)","(-0.563018, 0.714511, -0.415313)","(-0.412887, 0.713849, -0.565636)","(-0.511635, 0.798667, -0.316799)","(-0.564006, 0.821365, -0.0851807)",pinch
"(0, 0, 0)","(-0.93827, 0.240594, 0.248523)","(-0.618125, 0.77404, 0.137052)","(-0.0814693, 0.996461, -0.0206944)","(-0.858202, 0.456947, -0.233857)","(-0.530704, 0.679033, 0.507215)","(0.520884, 0.119421, 0.845233)","(0.840585, -0.378936, 0.387071)","(-0.779914, 0.554798, -0.289713)","(-0.656124, 0.639168, -0.401205)","(-0.665894, 0.738728, -0.104237)","(-0.624834, 0.766458, 0.148744)","(-0.676785, 0.651925, -0.341986)","(-0.489093, 0.688796, -0.535115)","(-0.538331, 0.791053, -0.290577)","(-0.549477, 0.83298, -0.064954)","(-0.56669, 0.709751, -0.418468)","(-0.416092, 0.706041, -0.573039)","(-0.512753, 0.795114, -0.323848)","(-0.563112, 0.821344, -0.0910973)",pinch
"(0, 0, 0)","(-0.934702, 0.242141, 0.260191)","(-0.618841, 0.773256, 0.138243)","(-0.0957509, 0.995034, -0.0272002)","(-0.860467, 0.456177, -0.226934)","(-0.522561, 0.687039, 0.504883)","(0.533337, 0.128847, 0.836032)","(0.845254, -0.377124, 0.37858)","(-0.78278, 0.553105, -0.285186)","(-0.662979, 0.629762, -0.404795)","(-0.669585, 0.734445, -0.110663)","(-0.625841, 0.767113, 0.140926)","(-0.680203, 0.64929, -0.340215)","(-0.495439, 0.678701, -0.54213)","(-0.541872, 0.785762, -0.298251)","(-0.550226, 0.831892, -0.0721613)","(-0.571114, 0.705852, -0.419049)","(-0.420567, 0.698574, -0.578893)","(-0.514035, 0.792089, -0.329185)","(-0.561445, 0.822015, -0.0952391)",pinch
"(0, 0, 0)","(-0.932359, 0.242243, 0.268376)","(-0.620677, 0.771747, 0.138442)","(-0.106442, 0.993771, -0.0330072)","(-0.862596, 0.454379, -0.222413)","(-0.518019, 0.692826, 0.501646)","(0.541867, 0.137366, 0.829162)","(0.848961, -0.374648, 0.372698)","(-0.785484, 0.550645, -0.282498)","(-0.669649, 0.618148, -0.41166)","(-0.675095, 0.727912, -0.119963)","(-0.629958, 0.765496, 0.13103)","(-0.68345, 0.646185, -0.33962)","(-0.500839, 0.668313, -0.550016)","(-0.545811, 0.779713, -0.306819)","(-0.552459, 0.829679, -0.080144)","(-0.575182, 0.701851, -0.420203)","(-0.424145, 0.691452, -0.584803)","(-0.515648, 0.788703, -0.334747)","(-0.561103, 0.821719, -0.0997022)",pinch
"(0, 0, 0)","(-0.932368, 0.237598, 0.272466)","(-0.627318, 0.766408, 0.138169)","(-0.123612, 0.991701, -0.0353556)","(-0.86444, 0.451468, -0.221179)","(-0.517087, 0.69633, 0.497741)","(0.546129, 0.144654, 0.825117)","(0.851482, -0.371522, 0.370068)","(-0.787796, 0.547349, -0.282464)","(-0.674644, 0.607402, -0.419426)","(-0.680383, 0.721364, -0.129278)","(-0.634895, 0.762937, 0.1218)","(-0.686213, 0.642561, -0.340921)","(-0.50481, 0.657573, -0.559253)","(-0.549891, 0.7727, -0.317102)","(-0.556219, 0.826144, -0.0900322)","(-0.578474, 0.697722, -0.422555)","(-0.426106, 0.684461, -0.591564)","(-0.517168, 0.78478, -0.341552)","(-0.561987, 0.820374, -0.105627)",pinch
"(0, 0, 0)","(-0.93265, 0.233465, 0.275059)","(-0.631569, 0.762984, 0.137751)","(-0.134668, 0.9902, -0.0369946)","(-0.865819, 0.449006, -0.220795)","(-0.518248, 0.698334, 0.49371)","(0.547792, 0.150295, 0.823004)","(0.853126, -0.369102, 0.3687)","(-0.789515, 0.54468, -0.282824)","(-0.678497, 0.599153, -0.425037)","(-0.684693, 0.71621, -0.135053)","(-0.638805, 0.760438, 0.116886)","(-0.688262, 0.639737, -0.3421)","(-0.507676, 0.647982, -0.567789)","(-0.553538, 0.766211, -0.326368)","(-0.560104, 0.822527, -0.0986508)","(-0.580865, 0.694631, -0.424363)","(-0.427342, 0.677858, -0.598236)","(-0.518819, 0.780799, -0.34811)","(-0.563662, 0.818506, -0.111056)",pinch
"(0, 0, 0)","(-0.932441, 0.23141, 0.277494)","(-0.634454, 0.761149, 0.134611)","(-0.142008, 0.988915, -0.0433621)","(-0.868107, 0.444627, -0.220672)","(-0.519854, 0.70119, 0.48794)","(0.550159, 0.159459, 0.819694)","(0.85571, -0.364271, 0.367514)","(-0.792362, 0.539991, -0.283853)","(-0.683532, 0.587766, -0.4328)","(-0.690311, 0.70912, -0.143595)","(-0.644018, 0.757204, 0.109011)","(-0.691653, 0.634833, -0.344389)","(-0.512723, 0.636626, -0.576041)","(-0.559002, 0.758433, -0.335107)","(-0.565286, 0.817975, -0.106626)","(-0.584788, 0.689336, -0.427598)","(-0.429863, 0.667182, -0.608347)","(-0.52189, 0.773896, -0.358769)","(-0.566821, 0.814949, -0.120718)",pinch
"(0, 0, 0)","(-0.932809, 0.228665, 0.278533)","(-0.63777, 0.759066, 0.130644)","(-0.147126, 0.987828, -0.0504849)","(-0.870602, 0.439252, -0.221607)","(-0.523418, 0.702962, 0.481538)","(0.55082, 0.169111, 0.817312)","(0.858207, -0.358363, 0.367501)","(-0.795441, 0.534427, -0.285763)","(-0.688183, 0.575557, -0.441745)","(-0.696359, 0.701052, -0.153653)","(-0.650386, 0.753061, 0.099485)","(-0.695308, 0.629205, -0.347344)","(-0.517926, 0.624255, -0.584859)","(-0.565277, 0.749554, -0.344427)","(-0.571761, 0.812306, -0.115096)","(-0.588916, 0.683492, -0.431297)","(-0.433865, 0.656361, -0.617213)","(-0.527043, 0.766497, -0.367026)","(-0.572154, 0.810245, -0.127057)",pinch
"(0, 0, 0)","(-0.934134, 0.225226, 0.276888)","(-0.641501, 0.756633, 0.126424)","(-0.151626, 0.98687, -0.0556567)","(-0.872513, 0.434001, -0.224421)","(-0.528211, 0.703181, 0.47595)","(0.549062, 0.175869, 0.817069)","(0.859458, -0.353642, 0.369147)","(-0.797758, 0.5292, -0.289015)","(-0.69182, 0.566458, -0.447783)","(-0.70151, 0.694621, -0.159327)","(-0.655834, 0.748905, 0.0949843)","(-0.698031, 0.624133, -0.351015)","(-0.521351, 0.611709, -0.594984)","(-0.571075, 0.740237, -0.354855)","(-0.57882, 0.805936, -0.124237)","(-0.591839, 0.678491, -0.435175)","(-0.436008, 0.645457, -0.627123)","(-0.531738, 0.758771, -0.376194)","(-0.578143, 0.804878, -0.133871)",pinch
"(0, 0, 0)","(-0.934135, 0.221679, 0.279733)","(-0.645653, 0.753945, 0.121238)","(-0.157674, 0.985246, -0.0665539)","(-0.875917, 0.426844, -0.224886)","(-0.530412, 0.706489, 0.468547)","(0.552102, 0.188652, 0.812154)","(0.863047, -0.345947, 0.368063)","(-0.802, 0.521622, -0.291044)","(-0.698315, 0.552714, -0.454822)","(-0.708238, 0.685878, -0.167248)","(-0.661676, 0.744667, 0.0875001)","(-0.703095, 0.616291, -0.354743)","(-0.528482, 0.597291, -0.603283)","(-0.578629, 0.730129, -0.363456)","(-0.585778, 0.799671, -0.131872)","(-0.597641, 0.67015, -0.440141)","(-0.442073, 0.631391, -0.637117)","(-0.538542, 0.749183, -0.385614)","(-0.584542, 0.798979, -0.141223)",pinch
"(0, 0, 0)","(-0.93413, 0.216429, 0.28383)","(-0.651102, 0.750059, 0.116093)","(-0.167155, 0.98284, -0.0780026)","(-0.879972, 0.418436, -0.224858)","(-0.532891, 0.709968, 0.460405)","(0.555806, 0.203339, 0.806061)","(0.867353, -0.336871, 0.366356)","(-0.807074, 0.512723, -0.292825)","(-0.705838, 0.537126, -0.461832)","(-0.71584, 0.675965, -0.175055)","(-0.668018, 0.739803, 0.0802692)","(-0.709174, 0.607084, -0.3585)","(-0.536564, 0.581627, -0.611399)","(-0.586925, 0.719067, -0.372106)","(-0.593238, 0.792801, -0.13977)","(-0.604621, 0.660377, -0.44535)","(-0.449713, 0.617178, -0.645638)","(-0.546264, 0.7392, -0.393929)","(-0.591331, 0.792709, -0.148122)",pinch
"(0, 0, 0)","(-0.93414, 0.211342, 0.287607)","(-0.6562, 0.746231, 0.111986)","(-0.176071, 0.980482, -0.087489)","(-0.88364, 0.410779, -0.224591)","(-0.535258, 0.712568, 0.453592)","(0.558928, 0.215885, 0.80062)","(0.87114, -0.328892, 0.364618)","(-0.811679, 0.504665, -0.294093)","(-0.712308, 0.522339, -0.468806)","(-0.722847, 0.666411, -0.182726)","(-0.674157, 0.73494, 0.0733267)","(-0.714702, 0.598793, -0.361452)","(-0.543916, 0.566506, -0.619053)","(-0.594848, 0.708222, -0.380232)","(-0.600635, 0.785885, -0.147044)","(-0.610962, 0.651644, -0.449538)","(-0.456632, 0.604623, -0.652624)","(-0.553345, 0.730235, -0.400707)","(-0.597622, 0.786917, -0.153652)",pinch
"(0, 0, 0)","(-0.931232, 0.212629, 0.295966)","(-0.65679, 0.746182, 0.108813)","(-0.179448, 0.978658, -0.100129)","(-0.886804, 0.406215, -0.220381)","(-0.531289, 0.719079, 0.447949)","(0.568054, 0.228582, 0.79061)","(0.875668, -0.323322, 0.358704)","(-0.815802, 0.499097, -0.29218)","(-0.71932, 0.509311, -0.47242)","(-0.727866, 0.659637, -0.187323)","(-0.676245, 0.733444, 0.068947)","(-0.719761, 0.592283, -0.362139)","(-0.55246, 0.551908, -0.624648)","(-0.601782, 0.698784, -0.386729)","(-0.605249, 0.781146, -0.153246)","(-0.617148, 0.643885, -0.452262)","(-0.465048, 0.592694, -0.657605)","(-0.559526, 0.722862, -0.405464)","(-0.601052, 0.783545, -0.157462)",pinch
"(0, 0, 0)","(-0.930491, 0.209556, 0.300456)","(-0.660336, 0.743454, 0.105981)","(-0.184773, 0.976723, -0.108954)","(-0.890171, 0.399741, -0.21864)","(-0.532019, 0.721367, 0.443381)","(0.572196, 0.238953, 0.784534)","(0.87935, -0.316581, 0.355697)","(-0.820089, 0.492211, -0.291861)","(-0.725529, 0.496958, -0.476068)","(-0.733853, 0.651905, -0.190995)","(-0.680641, 0.729623, 0.0661698)","(-0.724958, 0.585122, -0.36341)","(-0.559697, 0.538326, -0.630036)","(-0.609194, 0.688798, -0.392989)","(-0.611966, 0.774682, -0.159262)","(-0.62319, 0.636274, -0.45474)","(-0.472309, 0.581643, -0.662281)","(-0.56657, 0.71503, -0.40955)","(-0.60691, 0.778463, -0.160176)",pinch
"(0, 0, 0)","(-0.930431, 0.205963, 0.303112)","(-0.663685, 0.740796, 0.103649)","(-0.188871, 0.9752, -0.115384)","(-0.892758, 0.394296, -0.217976)","(-0.533606, 0.722366, 0.439832)","(0.574259, 0.246661, 0.780631)","(0.881952, -0.311083, 0.354101)","(-0.823367, 0.486546, -0.292129)","(-0.729863, 0.486093, -0.480638)","(-0.73895, 0.644675, -0.195825)","(-0.685243, 0.72566, 0.0621305)","(-0.728924, 0.579356, -0.364713)","(-0.565317, 0.526673, -0.634848)","(-0.615625, 0.680096, -0.398088)","(-0.61823, 0.768776, -0.163628)","(-0.627738, 0.630297, -0.456805)","(-0.477553, 0.572362, -0.666592)","(-0.572338, 0.708327, -0.413161)","(-0.612198, 0.773869, -0.162295)",pinch
"(0, 0, 0)","(-0.928008, 0.205371, 0.310844)","(-0.664528, 0.740004, 0.103904)","(-0.191097, 0.973901, -0.122466)","(-0.895763, 0.390423, -0.21255)","(-0.530964, 0.725237, 0.438302)","(0.581439, 0.254318, 0.77282)","(0.885914, -0.306959, 0.347753)","(-0.82732, 0.48217, -0.288191)","(-0.736012, 0.477287, -0.480087)","(-0.743415, 0.639506, -0.195871)","(-0.687349, 0.723676, 0.0620076)","(-0.73381, 0.574548, -0.362515)","(-0.573285, 0.516555, -0.636015)","(-0.62241, 0.673256, -0.399164)","(-0.623018, 0.764828, -0.163972)","(-0.633656, 0.624901, -0.456047)","(-0.485653, 0.563649, -0.668162)","(-0.578973, 0.702604, -0.413688)","(-0.616575, 0.770585, -0.161352)",pinch
"(0, 0, 0)","(-0.927114, 0.202553, 0.315327)","(-0.667247, 0.737726, 0.102672)","(-0.195488, 0.972231, -0.12865)","(-0.898828, 0.384831, -0.209795)","(-0.53133, 0.726319, 0.436061)","(0.585432, 0.261668, 0.767333)","(0.889199, -0.301816, 0.343849)","(-0.831271, 0.476334, -0.286521)","(-0.741391, 0.467265, -0.481668)","(-0.748637, 0.632767, -0.19786)","(-0.691399, 0.719952, 0.0602983)","(-0.738644, 0.56859, -0.362091)","(-0.579771, 0.5069, -0.637901)","(-0.628807, 0.666341, -0.400738)","(-0.628363, 0.760302, -0.164621)","(-0.639301, 0.618713, -0.456605)","(-0.492594, 0.554432, -0.670788)","(-0.585841, 0.695976, -0.41522)","(-0.622272, 0.766025, -0.161194)",pinch
"(0, 0, 0)","(-0.92755, 0.197588, 0.317192)","(-0.671073, 0.734491, 0.10092)","(-0.199872, 0.970702, -0.13337)","(-0.901484, 0.378893, -0.209205)","(-0.533466, 0.726039, 0.433914)","(0.586825, 0.267096, 0.764393)","(0.891415, -0.297332, 0.342014)","(-0.834637, 0.470391, -0.286555)","(-0.745202, 0.458099, -0.484581)","(-0.753421, 0.626072, -0.200973)","(-0.696076, 0.715646, 0.0577019)","(-0.74272, 0.562785, -0.362822)","(-0.584353, 0.498403, -0.640411)","(-0.634269, 0.660011, -0.402602)","(-0.633635, 0.755784, -0.165223)","(-0.643908, 0.612992, -0.457847)","(-0.497779, 0.546121, -0.673771)","(-0.592108, 0.689743, -0.416728)","(-0.628271, 0.761245, -0.160564)",pinch
"(0, 0, 0)","(-0.928021, 0.192537, 0.318916)","(-0.674366, 0.731659, 0.0995273)","(-0.202872, 0.969503, -0.137503)","(-0.903538, 0.374127, -0.208921)","(-0.534247, 0.726361, 0.432412)","(0.589031, 0.269791, 0.761745)","(0.892906, -0.295817, 0.339428)","(-0.837243, 0.4656, -0.286774)","(-0.748037, 0.449946, -0.487841)","(-0.757314, 0.620325, -0.204138)","(-0.699901, 0.712091, 0.0553677)","(-0.745882, 0.558082, -0.363598)","(-0.587883, 0.490861, -0.643)","(-0.638743, 0.654672, -0.404243)","(-0.637939, 0.752142, -0.165273)","(-0.647479, 0.608332, -0.459024)","(-0.501813, 0.537212, -0.677928)","(-0.597672, 0.68327, -0.419441)","(-0.633911, 0.756496, -0.160844)",pinch
"(0, 0, 0)","(-0.928692, 0.186796, 0.320373)","(-0.677699, 0.728705, 0.0985588)","(-0.206107, 0.968391, -0.140495)","(-0.905506, 0.369502, -0.208631)","(-0.534884, 0.726262, 0.43179)","(0.59115, 0.271083, 0.759642)","(0.894155, -0.295133, 0.336725)","(-0.839735, 0.461051, -0.28684)","(-0.750863, 0.443284, -0.489596)","(-0.760946, 0.615502, -0.205228)","(-0.703226, 0.708811, 0.055313)","(-0.7489, 0.553723, -0.364059)","(-0.591023, 0.484119, -0.645229)","(-0.642973, 0.649838, -0.405334)","(-0.642127, 0.748711, -0.164636)","(-0.650863, 0.604143, -0.459771)","(-0.505534, 0.52831, -0.682147)","(-0.603301, 0.676704, -0.422019)","(-0.639845, 0.751517, -0.160691)",pinch
"(0, 0, 0)","(-0.936281, 0.165767, 0.309676)","(-0.693345, 0.715131, 0.0886573)","(-0.219491, 0.964447, -0.147195)","(-0.910609, 0.349882, -0.219941)","(-0.550789, 0.717408, 0.426564)","(0.581477, 0.278401, 0.764446)","(0.895765, -0.282778, 0.34299)","(-0.845877, 0.44265, -0.297578)","(-0.75442, 0.425675, -0.499651)","(-0.771543, 0.598822, -0.21479)","(-0.718405, 0.694022, 0.0472074)","(-0.756125, 0.537072, -0.373937)","(-0.593671, 0.46739, -0.655059)","(-0.652802, 0.634088, -0.414466)","(-0.656766, 0.73428, -0.171733)","(-0.658063, 0.589368, -0.468612)","(-0.507759, 0.506035, -0.697216)","(-0.614914, 0.656416, -0.437034)","(-0.657508, 0.733433, -0.17251)",pinch
"(0, 0, 0)","(-0.93733, 0.160535, 0.309258)","(-0.695755, 0.713217, 0.0851301)","(-0.216068, 0.964139, -0.154112)","(-0.911845, 0.345425, -0.221854)","(-0.54928, 0.718767, 0.426223)","(0.584879, 0.277274, 0.762257)","(0.896165, -0.284696, 0.340346)","(-0.847433, 0.438134, -0.299827)","(-0.755905, 0.420084, -0.502132)","(-0.773952, 0.59487, -0.217091)","(-0.720944, 0.691501, 0.0454424)","(-0.758007, 0.5326, -0.376514)","(-0.595201, 0.461494, -0.657844)","(-0.65549, 0.629812, -0.416736)","(-0.659767, 0.73129, -0.17298)","(-0.660096, 0.5849, -0.471344)","(-0.509339, 0.496675, -0.702772)","(-0.619059, 0.649829, -0.441009)","(-0.662456, 0.728722, -0.173541)",pinch
"(0, 0, 0)","(-0.934018, 0.169919, 0.314226)","(-0.685945, 0.722829, 0.0836515)","(-0.196358, 0.966888, -0.163006)","(-0.910308, 0.351839, -0.218054)","(-0.535754, 0.727269, 0.429007)","(0.596591, 0.269837, 0.755822)","(0.895201, -0.296761, 0.332488)","(-0.845613, 0.44361, -0.296897)","(-0.755582, 0.423046, -0.500127)","(-0.770519, 0.600138, -0.214788)","(-0.714602, 0.697881, 0.0480212)","(-0.755884, 0.536938, -0.374616)","(-0.595526, 0.461942, -0.657236)","(-0.65335, 0.633038, -0.415207)","(-0.655012, 0.736182, -0.170278)","(-0.65813, 0.587939, -0.470311)","(-0.509927, 0.495914, -0.702882)","(-0.617473, 0.652252, -0.439652)","(-0.658454, 0.733066, -0.170447)",pinch
"(0, 0, 0)","(-0.932992, 0.171808, 0.316241)","(-0.682249, 0.726501, 0.0820586)","(-0.185576, 0.967995, -0.168962)","(-0.910268, 0.352859, -0.216569)","(-0.528177, 0.730919, 0.432188)","(0.604157, 0.264046, 0.751847)","(0.89502, -0.303754, 0.326607)","(-0.845621, 0.444319, -0.295813)","(-0.756442, 0.421636, -0.500019)","(-0.770503, 0.600719, -0.213217)","(-0.712871, 0.69943, 0.0510999)","(-0.755935, 0.537293, -0.374003)","(-0.596454, 0.460072, -0.657705)","(-0.653821, 0.633072, -0.414413)","(-0.654376, 0.737295, -0.167891)","(-0.658344, 0.587882, -0.470083)","(-0.51129, 0.493916, -0.703299)","(-0.618657, 0.652229, -0.438019)","(-0.658537, 0.733904, -0.166476)",pinch
"(0, 0, 0)","(-0.935987, 0.16439, 0.311294)","(-0.685018, 0.724569, 0.0758262)","(-0.178644, 0.968009, -0.176194)","(-0.911904, 0.345641, -0.221277)","(-0.529423, 0.72892, 0.434035)","(0.604746, 0.261324, 0.752325)","(0.895293, -0.303574, 0.326026)","(-0.84758, 0.437546, -0.300268)","(-0.757733, 0.413785, -0.504601)","(-0.774667, 0.594673, -0.215072)","(-0.717657, 0.694431, 0.0522804)","(-0.758235, 0.531162, -0.378083)","(-0.596909, 0.453058, -0.662147)","(-0.657506, 0.627365, -0.417251)","(-0.659736, 0.732396, -0.168356)","(-0.660569, 0.582442, -0.473719)","(-0.511631, 0.487481, -0.707528)","(-0.62253, 0.646417, -0.441136)","(-0.664385, 0.728362, -0.167576)",pinch
"(0, 0, 0)","(-0.93547, 0.165158, 0.312439)","(-0.682191, 0.727324, 0.0749279)","(-0.170014, 0.968902, -0.179791)","(-0.911777, 0.346644, -0.220228)","(-0.522465, 0.731321, 0.438406)","(0.611179, 0.254723, 0.749384)","(0.894963, -0.309886, 0.320956)","(-0.847449, 0.438412, -0.299374)","(-0.758514, 0.412324, -0.504624)","(-0.774971, 0.595335, -0.212122)","(-0.715947, 0.695733, 0.0581034)","(-0.758095, 0.531861, -0.377381)","(-0.59763, 0.451502, -0.662558)","(-0.658322, 0.627696, -0.415463)","(-0.659601, 0.733505, -0.164003)","(-0.6605, 0.58295, -0.473191)","(-0.512024, 0.48555, -0.708571)","(-0.623398, 0.646165, -0.440278)","(-0.664755, 0.728767, -0.164316)",pinch
"(0, 0, 0)","(-0.939379, 0.154004, 0.30635)","(-0.686952, 0.72351, 0.0680402)","(-0.165023, 0.968482, -0.186573)","(-0.914481, 0.335901, -0.225598)","(-0.525779, 0.726761, 0.442013)","(0.611459, 0.252108, 0.75004)","(0.896305, -0.307402, 0.319597)","(-0.85077, 0.42847, -0.304309)","(-0.76086, 0.400824, -0.510326)","(-0.781554, 0.586193, -0.213427)","(-0.723216, 0.687873, 0.0615653)","(-0.762062, 0.523015, -0.381729)","(-0.599142, 0.440505, -0.668569)","(-0.664875, 0.618675, -0.418549)","(-0.668518, 0.725636, -0.162897)","(-0.664502, 0.575312, -0.476921)","(-0.513142, 0.475083, -0.714829)","(-0.630252, 0.636854, -0.444072)","(-0.674498, 0.719831, -0.164)",pinch
"(0, 0, 0)","(-0.940805, 0.150123, 0.303889)","(-0.688649, 0.722071, 0.0661478)","(-0.163039, 0.968549, -0.187968)","(-0.915032, 0.3329, -0.227801)","(-0.526776, 0.725151, 0.443467)","(0.611125, 0.250215, 0.750945)","(0.896322, -0.307326, 0.31962)","(-0.85143, 0.425774, -0.306241)","(-0.760986, 0.39799, -0.512351)","(-0.783197, 0.583862, -0.213792)","(-0.725209, 0.685646, 0.0629375)","(-0.762842, 0.520711, -0.383318)","(-0.598845, 0.437343, -0.670907)","(-0.666506, 0.616139, -0.419693)","(-0.671111, 0.723362, -0.162348)","(-0.665203, 0.573449, -0.478185)","(-0.51257, 0.471756, -0.717439)","(-0.631995, 0.633971, -0.445717)","(-0.677499, 0.717018, -0.163955)",pinch
"(0, 0, 0)","(-0.942478, 0.146635, 0.300387)","(-0.688163, 0.722888, 0.0621677)","(-0.152645, 0.969319, -0.192668)","(-0.91591, 0.328731, -0.230314)","(-0.526909, 0.723166, 0.44654)","(0.612047, 0.246247, 0.751506)","(0.896418, -0.308434, 0.318282)","(-0.85251, 0.422034, -0.308407)","(-0.761426, 0.393721, -0.51499)","(-0.785665, 0.580647, -0.213495)","(-0.727729, 0.682658, 0.066246)","(-0.764138, 0.517521, -0.385051)","(-0.598934, 0.432628, -0.673878)","(-0.669289, 0.612581, -0.420472)","(-0.674978, 0.720236, -0.160204)","(-0.66645, 0.570882, -0.479519)","(-0.51198, 0.465392, -0.722002)","(-0.635248, 0.629014, -0.448108)","(-0.682514, 0.712528, -0.162721)",pinch
"(0, 0, 0)","(-0.943957, 0.142263, 0.297835)","(-0.688293, 0.72282, 0.0615231)","(-0.144514, 0.970513, -0.192925)","(-0.916479, 0.326097, -0.231793)","(-0.527335, 0.720018, 0.451102)","(0.612392, 0.240315, 0.753143)","(0.896277, -0.310633, 0.316535)","(-0.853202, 0.420017, -0.309244)","(-0.761562, 0.391603, -0.516402)","(-0.787678, 0.578847, -0.210949)","(-0.729471, 0.680156, 0.072525)","(-0.764969, 0.516215, -0.385155)","(-0.598716, 0.430028, -0.675733)","(-0.671818, 0.610695, -0.419179)","(-0.678444, 0.718084, -0.155143)","(-0.66719, 0.570408, -0.479054)","(-0.511391, 0.461214, -0.725094)","(-0.638512, 0.625533, -0.448344)","(-0.687436, 0.708661, -0.158844)",pinch
"(0, 0, 0)","(-0.945355, 0.136059, 0.296297)","(-0.690888, 0.720221, 0.0628834)","(-0.142748, 0.971238, -0.190576)","(-0.917387, 0.323057, -0.232454)","(-0.528853, 0.716127, 0.455496)","(0.612118, 0.235843, 0.754777)","(0.89664, -0.311188, 0.314957)","(-0.85435, 0.417649, -0.309281)","(-0.762423, 0.389292, -0.516877)","(-0.790208, 0.576835, -0.206961)","(-0.731286, 0.677297, 0.0805563)","(-0.766371, 0.514626, -0.384493)","(-0.599632, 0.426602, -0.677091)","(-0.675552, 0.607955, -0.417158)","(-0.682971, 0.71506, -0.149127)","(-0.66861, 0.569731, -0.477877)","(-0.511301, 0.456377, -0.728211)","(-0.642453, 0.621442, -0.448401)","(-0.692996, 0.704203, -0.154447)",pinch
"(0, 0, 0)","(-0.947333, 0.129343, 0.292967)","(-0.693038, 0.718237, 0.0619213)","(-0.137449, 0.972025, -0.190459)","(-0.918796, 0.317746, -0.234203)","(-0.533772, 0.710691, 0.458264)","(0.60944, 0.233948, 0.75753)","(0.897417, -0.308807, 0.31509)","(-0.856151, 0.413161, -0.310328)","(-0.763907, 0.384934, -0.51795)","(-0.794117, 0.572845, -0.203042)","(-0.734693, 0.672534, 0.0890191)","(-0.768586, 0.511129, -0.384737)","(-0.601393, 0.42161, -0.678654)","(-0.680857, 0.603345, -0.415221)","(-0.6895, 0.710011, -0.14309)","(-0.670879, 0.567385, -0.477488)","(-0.511739, 0.449129, -0.732398)","(-0.647866, 0.61459, -0.450055)","(-0.700757, 0.697038, -0.151912)",pinch
