thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(0.945988, -0.318418, 0.0609671)","(0.95837, -0.258085, 0.122146)","(0.962816, -0.213397, 0.165669)","(0.880703, -0.335821, 0.334045)","(0.761452, -0.489606, 0.424825)","(0.846764, -0.373545, 0.378755)","(0.90449, -0.267259, 0.332371)","(0.851987, -0.267976, 0.449786)","(0.660318, 0.646788, -0.381636)","(-0.624003, 0.503273, -0.597775)","(-0.952164, 0.0564918, -0.300319)","(0.803339, -0.184873, 0.5661)","(0.635092, 0.634433, -0.440628)","(-0.611935, 0.352142, -0.708188)","(-0.921611, -0.0493869, -0.38496)","(0.722895, -0.135596, 0.677522)","(0.748414, 0.495649, -0.440691)","(-0.459645, 0.29864, -0.836386)","(-0.858685, -0.0141733, -0.512307)",fist
"(0, 0, 0)","(0.946011, -0.317688, 0.0643295)","(0.957999, -0.257685, 0.125845)","(0.962168, -0.21324, 0.169592)","(0.879323, -0.336507, 0.336977)","(0.760385, -0.489062, 0.427356)","(0.846812, -0.37065, 0.38148)","(0.904975, -0.262256, 0.335026)","(0.849919, -0.269281, 0.452908)","(0.661032, 0.649777, -0.375269)","(-0.622048, 0.50509, -0.598281)","(-0.950778, 0.0564213, -0.304693)","(0.800562, -0.186824, 0.569383)","(0.636665, 0.637381, -0.434054)","(-0.608577, 0.355057, -0.709626)","(-0.919499, -0.0484472, -0.390097)","(0.719476, -0.138205, 0.680628)","(0.75024, 0.498659, -0.434142)","(-0.455283, 0.30277, -0.837286)","(-0.855809, -0.0120437, -0.517152)",fist
"(0, 0, 0)","(0.946011, -0.317179, 0.0667887)","(0.957709, -0.257429, 0.128542)","(0.961676, -0.213169, 0.172447)","(0.878301, -0.33703, 0.339114)","(0.762093, -0.484833, 0.429128)","(0.85018, -0.362076, 0.382224)","(0.908621, -0.249966, 0.334551)","(0.848392, -0.270263, 0.45518)","(0.661441, 0.652008, -0.37065)","(-0.620722, 0.506347, -0.598596)","(-0.949773, 0.0563066, -0.307833)","(0.798517, -0.188283, 0.57177)","(0.637799, 0.639526, -0.429208)","(-0.606103, 0.357223, -0.710656)","(-0.91793, -0.0477148, -0.393862)","(0.71696, -0.140146, 0.682882)","(0.751577, 0.500834, -0.429298)","(-0.452021, 0.305911, -0.837912)","(-0.853652, -0.0103388, -0.520741)",fist
"(0, 0, 0)","(0.946001, -0.31681, 0.0686606)","(0.957478, -0.25726, 0.130588)","(0.961291, -0.213146, 0.174608)","(0.877514, -0.337443, 0.340736)","(0.763408, -0.481523, 0.430515)","(0.852742, -0.35537, 0.382809)","(0.911347, -0.240356, 0.334179)","(0.847221, -0.271027, 0.456904)","(0.661673, 0.653741, -0.367166)","(-0.619788, 0.50725, -0.598799)","(-0.949017, 0.0561674, -0.310181)","(0.79695, -0.189411, 0.57358)","(0.638652, 0.641152, -0.425496)","(-0.604206, 0.358893, -0.711429)","(-0.916721, -0.0471296, -0.396738)","(0.715035, -0.141644, 0.684588)","(0.752601, 0.502472, -0.425574)","(-0.44948, 0.308391, -0.838369)","(-0.851973, -0.00892992, -0.523511)",fist
"(0, 0, 0)","(0.945985, -0.316525, 0.0701679)","(0.957284, -0.257143, 0.132229)","(0.960974, -0.213154, 0.176339)","(0.876876, -0.337783, 0.342041)","(0.764246, -0.479216, 0.431601)","(0.85446, -0.350594, 0.383382)","(0.913158, -0.23348, 0.33411)","(0.846272, -0.271651, 0.458289)","(0.661802, 0.655165, -0.364387)","(-0.619095, 0.507935, -0.598936)","(-0.948416, 0.0560105, -0.312041)","(0.795682, -0.190331, 0.575034)","(0.639334, 0.642459, -0.422491)","(-0.602668, 0.360254, -0.712045)","(-0.915737, -0.0466403, -0.399062)","(0.71348, -0.142863, 0.685957)","(0.753432, 0.503777, -0.422551)","(-0.447388, 0.31046, -0.838725)","(-0.850591, -0.00771326, -0.525772)",fist
"(0, 0, 0)","(0.945968, -0.316303, 0.0713879)","(0.957122, -0.257062, 0.133554)","(0.960712, -0.213178, 0.177731)","(0.876355, -0.338064, 0.343095)","(0.767944, -0.47259, 0.432343)","(0.858876, -0.340247, 0.382836)","(0.917144, -0.220149, 0.332237)","(0.845501, -0.272163, 0.459408)","(0.661861, 0.656339, -0.362159)","(-0.618578, 0.508454, -0.599029)","(-0.947937, 0.0558518, -0.313523)","(0.794652, -0.191084, 0.576208)","(0.639881, 0.643515, -0.420048)","(-0.601415, 0.361368, -0.71254)","(-0.914933, -0.0462289, -0.40095)","(0.712216, -0.143858, 0.687061)","(0.754111, 0.504824, -0.420083)","(-0.445658, 0.312187, -0.839004)","(-0.849449, -0.00665997, -0.527628)",fist
"(0, 0, 0)","(0.945951, -0.316127, 0.072394)","(0.956984, -0.257008, 0.134642)","(0.960493, -0.21321, 0.178873)","(0.875924, -0.338299, 0.343965)","(0.770604, -0.467673, 0.432956)","(0.862033, -0.332535, 0.382516)","(0.91994, -0.210205, 0.330946)","(0.844861, -0.27259, 0.46033)","(0.661876, 0.657326, -0.360338)","(-0.618189, 0.508855, -0.59909)","(-0.947547, 0.0556932, -0.314726)","(0.793799, -0.19171, 0.577175)","(0.640331, 0.644385, -0.418025)","(-0.600375, 0.362295, -0.712947)","(-0.914264, -0.0458795, -0.402513)","(0.71117, -0.144685, 0.68797)","(0.754677, 0.505679, -0.418033)","(-0.444202, 0.313658, -0.839228)","(-0.84849, -0.00573736, -0.529181)",fist
"(0, 0, 0)","(0.945932, -0.315981, 0.0732735)","(0.956861, -0.256969, 0.13559)","(0.960298, -0.213253, 0.179866)","(0.875544, -0.338508, 0.344724)","(0.772365, -0.46427, 0.433482)","(0.864129, -0.327139, 0.382442)","(0.921764, -0.203221, 0.330232)","(0.8443, -0.272967, 0.461136)","(0.661861, 0.658203, -0.358761)","(-0.617877, 0.509184, -0.599133)","(-0.947212, 0.0555309, -0.315763)","(0.79305, -0.192261, 0.57802)","(0.640723, 0.645144, -0.416249)","(-0.599459, 0.363113, -0.7133)","(-0.913674, -0.0455639, -0.403886)","(0.710254, -0.145412, 0.688764)","(0.755178, 0.50642, -0.416227)","(-0.442904, 0.314981, -0.839418)","(-0.847635, -0.00488397, -0.530558)",fist
"(0, 0, 0)","(0.945914, -0.315861, 0.0740187)","(0.956753, -0.256945, 0.13639)","(0.96013, -0.213299, 0.180701)","(0.875221, -0.338687, 0.345367)","(0.773524, -0.461924, 0.433921)","(0.865518, -0.323372, 0.382504)","(0.922957, -0.198321, 0.329878)","(0.843823, -0.273289, 0.461818)","(0.661826, 0.658959, -0.357436)","(-0.617635, 0.509444, -0.59916)","(-0.946931, 0.0553758, -0.31663)","(0.792414, -0.192732, 0.578735)","(0.641054, 0.645787, -0.41474)","(-0.598679, 0.363811, -0.7136)","(-0.91317, -0.045289, -0.405054)","(0.709475, -0.146032, 0.689435)","(0.755606, 0.507044, -0.414688)","(-0.441781, 0.316133, -0.839577)","(-0.846898, -0.00412284, -0.53174)",fist
"(0, 0, 0)","(0.945896, -0.315757, 0.0746911)","(0.956654, -0.25693, 0.13711)","(0.959978, -0.213352, 0.181451)","(0.874929, -0.33885, 0.345948)","(0.774375, -0.460124, 0.434314)","(0.866545, -0.320451, 0.382636)","(0.923828, -0.194509, 0.32971)","(0.843391, -0.273582, 0.462434)","(0.661774, 0.659652, -0.356251)","(-0.617439, 0.509662, -0.599178)","(-0.946682, 0.0552206, -0.317402)","(0.791839, -0.193159, 0.57938)","(0.641352, 0.646366, -0.413374)","(-0.597968, 0.364449, -0.71387)","(-0.912712, -0.0450355, -0.406114)","(0.70877, -0.146594, 0.69004)","(0.755998, 0.507601, -0.41329)","(-0.44075, 0.317201, -0.839716)","(-0.846221, -0.00340014, -0.532821)",fist
"(0, 0, 0)","(0.945879, -0.315675, 0.0752464)","(0.956571, -0.256924, 0.137702)","(0.95985, -0.213401, 0.182066)","(0.874686, -0.338986, 0.346428)","(0.774968, -0.458818, 0.434638)","(0.867268, -0.318306, 0.382788)","(0.924434, -0.191697, 0.329658)","(0.843033, -0.273825, 0.462942)","(0.661717, 0.660232, -0.35528)","(-0.617293, 0.509829, -0.599186)","(-0.946479, 0.0550779, -0.318032)","(0.791362, -0.193514, 0.579912)","(0.641598, 0.646845, -0.412242)","(-0.597379, 0.364979, -0.714093)","(-0.912331, -0.0448191, -0.406992)","(0.708187, -0.147061, 0.690539)","(0.756326, 0.508057, -0.412128)","(-0.439879, 0.318109, -0.839829)","(-0.845653, -0.00277546, -0.533727)",fist
"(0, 0, 0)","(0.945863, -0.315606, 0.0757376)","(0.956496, -0.256923, 0.138223)","(0.959736, -0.213454, 0.182606)","(0.874471, -0.339108, 0.346852)","(0.774478, -0.459104, 0.435209)","(0.867069, -0.318122, 0.383393)","(0.924368, -0.191055, 0.330214)","(0.842715, -0.274042, 0.463392)","(0.661653, 0.660754, -0.354429)","(-0.617178, 0.509966, -0.599188)","(-0.946302, 0.0549422, -0.318582)","(0.79094, -0.193829, 0.580383)","(0.641815, 0.647269, -0.411239)","(-0.596853, 0.365451, -0.714291)","(-0.911991, -0.0446224, -0.407775)","(0.70767, -0.147475, 0.690981)","(0.756619, 0.508458, -0.411093)","(-0.439096, 0.318931, -0.839927)","(-0.845142, -0.00219884, -0.534538)",fist
"(0, 0, 0)","(0.945848, -0.315545, 0.0761795)","(0.956427, -0.256928, 0.138691)","(0.959632, -0.213506, 0.183089)","(0.874277, -0.339218, 0.347234)","(0.771901, -0.461071, 0.437702)","(0.865751, -0.31885, 0.385759)","(0.923797, -0.190423, 0.332172)","(0.842429, -0.274238, 0.463797)","(0.661585, 0.661229, -0.353669)","(-0.617085, 0.51008, -0.599186)","(-0.946145, 0.0548082, -0.319071)","(0.790558, -0.194114, 0.580807)","(0.64201, 0.647649, -0.410333)","(-0.596378, 0.365879, -0.714469)","(-0.911684, -0.0444415, -0.408482)","(0.707203, -0.14785, 0.691378)","(0.756886, 0.508816, -0.410157)","(-0.43838, 0.319688, -0.840013)","(-0.844675, -0.00165874, -0.535277)",fist
"(0, 0, 0)","(0.945833, -0.315494, 0.0765759)","(0.956365, -0.256935, 0.139108)","(0.959538, -0.213558, 0.18352)","(0.874102, -0.339317, 0.347577)","(0.769588, -0.462826, 0.439916)","(0.864566, -0.319504, 0.38787)","(0.923282, -0.189861, 0.333922)","(0.842171, -0.274414, 0.46416)","(0.661515, 0.661661, -0.352992)","(-0.617012, 0.510175, -0.599181)","(-0.946005, 0.0546813, -0.319505)","(0.790216, -0.194371, 0.581187)","(0.642185, 0.647992, -0.409519)","(-0.595947, 0.366267, -0.71463)","(-0.911406, -0.0442765, -0.40912)","(0.706784, -0.148186, 0.691735)","(0.757129, 0.509135, -0.409313)","(-0.437728, 0.320381, -0.84009)","(-0.844249, -0.00115516, -0.535949)",fist
"(0, 0, 0)","(0.950865, -0.298472, 0.0822845)","(0.959338, -0.241334, 0.146382)","(0.961018, -0.199055, 0.191888)","(0.875879, -0.330526, 0.351553)","(0.769525, -0.461183, 0.441747)","(0.864159, -0.312748, 0.394232)","(0.922009, -0.178476, 0.343577)","(0.841022, -0.269236, 0.469248)","(0.652621, 0.683514, -0.326946)","(-0.619058, 0.512567, -0.595015)","(-0.942438, 0.0436995, -0.331512)","(0.785834, -0.193223, 0.587477)","(0.634562, 0.670776, -0.383916)","(-0.593225, 0.372287, -0.713783)","(-0.904535, -0.0520236, -0.423215)","(0.699956, -0.151514, 0.697929)","(0.752329, 0.534235, -0.385479)","(-0.432248, 0.332948, -0.838038)","(-0.836441, -0.00413437, -0.548042)",fist
"(0, 0, 0)","(0.955231, -0.280612, 0.093755)","(0.960892, -0.225889, 0.160189)","(0.960542, -0.185422, 0.207312)","(0.874703, -0.32485, 0.359678)","(0.763815, -0.467108, 0.445418)","(0.859297, -0.311617, 0.40559)","(0.917029, -0.170571, 0.360506)","(0.835702, -0.269018, 0.478781)","(0.644158, 0.710091, -0.284306)","(-0.616666, 0.521727, -0.589512)","(-0.935194, 0.0358823, -0.352314)","(0.776033, -0.198946, 0.598493)","(0.62792, 0.699104, -0.34201)","(-0.584627, 0.38704, -0.71303)","(-0.892914, -0.0550842, -0.446846)","(0.686655, -0.163508, 0.708357)","(0.748823, 0.565306, -0.345967)","(-0.419803, 0.356352, -0.834733)","(-0.82296, -0.000603529, -0.568099)",fist
"(0, 0, 0)","(0.957055, -0.272346, 0.0993682)","(0.961392, -0.218834, 0.166845)","(0.960088, -0.179274, 0.214689)","(0.874045, -0.322355, 0.363501)","(0.755557, -0.476483, 0.449552)","(0.854432, -0.314774, 0.413357)","(0.913803, -0.167115, 0.370184)","(0.833125, -0.269168, 0.483168)","(0.639527, 0.722063, -0.263874)","(-0.615754, 0.526003, -0.586658)","(-0.931573, 0.0325168, -0.362097)","(0.77138, -0.201969, 0.603475)","(0.624216, 0.711887, -0.321825)","(-0.580699, 0.394179, -0.712328)","(-0.887222, -0.0560204, -0.457928)","(0.680409, -0.169525, 0.712955)","(0.746616, 0.579423, -0.326854)","(-0.414107, 0.367667, -0.832668)","(-0.816451, 0.00165682, -0.577413)",fist
"(0, 0, 0)","(0.957847, -0.268558, 0.10201)","(0.961572, -0.21563, 0.169948)","(0.95983, -0.176506, 0.218111)","(0.873718, -0.321238, 0.36527)","(0.748781, -0.483829, 0.453031)","(0.851312, -0.31666, 0.418323)","(0.912428, -0.163148, 0.37531)","(0.831917, -0.269291, 0.485177)","(0.637176, 0.727528, -0.254382)","(-0.615452, 0.527905, -0.585265)","(-0.929867, 0.0309565, -0.366591)","(0.769218, -0.203441, 0.605736)","(0.622375, 0.717683, -0.312377)","(-0.5789, 0.397536, -0.711927)","(-0.884535, -0.0563307, -0.463061)","(0.677521, -0.172391, 0.715015)","(0.745489, 0.585834, -0.317877)","(-0.411456, 0.373052, -0.831587)","(-0.813378, 0.00293884, -0.581729)",fist
"(0, 0, 0)","(0.959158, -0.25979, 0.111918)","(0.961135, -0.208405, 0.181071)","(0.958138, -0.170428, 0.230057)","(0.87134, -0.319415, 0.37248)","(0.723184, -0.509519, 0.466256)","(0.83382, -0.335038, 0.438742)","(0.900548, -0.171725, 0.399404)","(0.826952, -0.270707, 0.492817)","(0.632427, 0.740539, -0.227238)","(-0.612131, 0.533852, -0.58335)","(-0.924038, 0.0284495, -0.381241)","(0.761495, -0.208356, 0.613769)","(0.618857, 0.731759, -0.285562)","(-0.571753, 0.407029, -0.712339)","(-0.876037, -0.0558857, -0.478994)","(0.667646, -0.180871, 0.722173)","(0.743644, 0.601464, -0.291951)","(-0.401984, 0.387389, -0.829662)","(-0.803596, 0.0071078, -0.595133)",fist
"(0, 0, 0)","(0.960847, -0.250499, 0.118421)","(0.961455, -0.200266, 0.188408)","(0.957473, -0.163157, 0.237961)","(0.87086, -0.315434, 0.376968)","(0.703531, -0.529162, 0.474374)","(0.819998, -0.34978, 0.453053)","(0.890931, -0.179394, 0.417206)","(0.824571, -0.26925, 0.497582)","(0.626, 0.751579, -0.207973)","(-0.612032, 0.536178, -0.581318)","(-0.920062, 0.0239098, -0.391043)","(0.757048, -0.209679, 0.6188)","(0.613324, 0.743523, -0.26647)","(-0.568555, 0.412169, -0.711943)","(-0.869946, -0.05804, -0.489719)","(0.661686, -0.185087, 0.726577)","(0.739738, 0.614776, -0.273565)","(-0.397189, 0.396611, -0.827611)","(-0.796925, 0.00790738, -0.604026)",fist
"(0, 0, 0)","(0.961736, -0.245191, 0.122253)","(0.961556, -0.195644, 0.1927)","(0.957008, -0.159052, 0.242566)","(0.870533, -0.31319, 0.379584)","(0.693102, -0.53964, 0.477911)","(0.812521, -0.357678, 0.460301)","(0.885584, -0.183522, 0.426686)","(0.823157, -0.268479, 0.500332)","(0.622084, 0.757814, -0.196798)","(-0.612045, 0.537473, -0.580107)","(-0.917698, 0.0213446, -0.396705)","(0.754453, -0.210532, 0.621673)","(0.609975, 0.750152, -0.255345)","(-0.566721, 0.415189, -0.71165)","(-0.866353, -0.0591359, -0.495919)","(0.658235, -0.187618, 0.729058)","(0.737337, 0.622302, -0.26282)","(-0.394429, 0.40205, -0.826306)","(-0.793005, 0.0085878, -0.609154)",fist
"(0, 0, 0)","(0.962217, -0.242163, 0.124478)","(0.961586, -0.193023, 0.195178)","(0.956715, -0.156736, 0.245213)","(0.870329, -0.311918, 0.381097)","(0.687399, -0.545402, 0.479603)","(0.808385, -0.362031, 0.464162)","(0.882577, -0.185804, 0.431897)","(0.822331, -0.26806, 0.501912)","(0.619731, 0.761373, -0.190383)","(-0.612113, 0.538164, -0.579394)","(-0.916324, 0.0198514, -0.399944)","(0.752952, -0.211052, 0.623314)","(0.608013, 0.753899, -0.248908)","(-0.56531, 0.417343, -0.711512)","(-0.864089, -0.0590792, -0.49986)","(0.656248, -0.189106, 0.730464)","(0.735918, 0.626566, -0.256591)","(-0.39282, 0.405261, -0.825503)","(-0.790717, 0.00911252, -0.612115)",fist
"(0, 0, 0)","(0.964111, -0.233148, 0.127015)","(0.963073, -0.183315, 0.197197)","(0.957905, -0.146576, 0.246848)","(0.872743, -0.301022, 0.384325)","(0.682429, -0.544331, 0.487846)","(0.80603, -0.357724, 0.471539)","(0.881591, -0.177592, 0.43733)","(0.82437, -0.256334, 0.504685)","(0.613487, 0.764454, -0.198098)","(-0.616455, 0.52719, -0.584854)","(-0.916406, 0.00828963, -0.400165)","(0.754511, -0.198663, 0.625497)","(0.60258, 0.755943, -0.255827)","(-0.566496, 0.407684, -0.716154)","(-0.862667, -0.0682129, -0.501152)","(0.657613, -0.176416, 0.732409)","(0.730927, 0.629827, -0.262802)","(-0.395824, 0.39388, -0.829568)","(-0.790604, -0.00324253, -0.61232)",fist
"(0, 0, 0)","(0.96537, -0.227687, 0.127358)","(0.964501, -0.176438, 0.196486)","(0.959452, -0.13871, 0.245381)","(0.875375, -0.290496, 0.386434)","(0.67317, -0.545485, 0.499288)","(0.801695, -0.356136, 0.480055)","(0.88056, -0.17186, 0.441676)","(0.827412, -0.243481, 0.50607)","(0.610161, 0.76207, -0.216685)","(-0.620805, 0.513104, -0.592727)","(-0.918252, -0.00275381, -0.395988)","(0.757926, -0.183538, 0.625988)","(0.599703, 0.752029, -0.273512)","(-0.569108, 0.393134, -0.722193)","(-0.863968, -0.0784353, -0.4974)","(0.661446, -0.159378, 0.732863)","(0.727864, 0.626388, -0.279022)","(-0.400664, 0.37572, -0.835645)","(-0.793307, -0.017956, -0.608556)",fist
