thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(0.573725, 0.0393481, 0.818102)","(0.717351, -0.0857544, 0.691415)","(0.86689, -0.274342, 0.416219)","(0.731976, -0.231769, 0.640698)","(0.445515, -0.597003, 0.667161)","(0.526858, -0.457573, 0.716274)","(0.588251, -0.318327, 0.74339)","(0.64043, -0.206536, 0.739724)","(0.514177, 0.855983, 0.0539975)","(-0.511992, 0.460983, -0.724817)","(-0.749255, -0.130622, -0.649272)","(0.52675, -0.171165, 0.832608)","(0.550872, 0.833771, 0.0369631)","(-0.380072, 0.423804, -0.822153)","(-0.661532, -0.130916, -0.738401)","(0.397821, -0.172553, 0.90109)","(0.644925, 0.764068, 0.0165107)","(-0.0979749, 0.270552, -0.957707)","(-0.464349, -0.206334, -0.861282)",fist
"(0, 0, 0)","(0.570589, 0.03787, 0.820362)","(0.710908, -0.0841764, 0.698229)","(0.863813, -0.275229, 0.421991)","(0.73203, -0.233583, 0.639978)","(0.445026, -0.598187, 0.666426)","(0.52617, -0.459689, 0.715424)","(0.587534, -0.321377, 0.742644)","(0.640581, -0.208334, 0.739089)","(0.515442, 0.855178, 0.0546893)","(-0.511772, 0.462567, -0.723962)","(-0.74984, -0.128782, -0.648965)","(0.527008, -0.172909, 0.832084)","(0.552144, 0.832896, 0.0376964)","(-0.379856, 0.425455, -0.821399)","(-0.662127, -0.12895, -0.738214)","(0.398119, -0.174192, 0.900643)","(0.645923, 0.763233, 0.0161064)","(-0.0999, 0.270621, -0.957488)","(-0.466573, -0.205976, -0.860165)",fist
"(0, 0, 0)","(0.568752, 0.0367358, 0.821688)","(0.707009, -0.0834573, 0.702263)","(0.861904, -0.276004, 0.425375)","(0.732067, -0.234919, 0.639446)","(0.444723, -0.59898, 0.665917)","(0.525777, -0.461027, 0.714851)","(0.587145, -0.32326, 0.742135)","(0.640689, -0.209658, 0.738621)","(0.516373, 0.854583, 0.0551965)","(-0.511609, 0.463733, -0.723331)","(-0.750268, -0.12743, -0.648737)","(0.527196, -0.174194, 0.831697)","(0.55309, 0.832243, 0.0382529)","(-0.379673, 0.426697, -0.82084)","(-0.662555, -0.127469, -0.738087)","(0.398336, -0.175398, 0.900313)","(0.646642, 0.762632, 0.0156862)","(-0.101547, 0.270515, -0.957345)","(-0.468394, -0.205886, -0.859196)",fist
"(0, 0, 0)","(0.5674, 0.0361132, 0.82265)","(0.702784, -0.0813594, 0.706735)","(0.859321, -0.274098, 0.431784)","(0.732094, -0.235948, 0.639036)","(0.44455, -0.599514, 0.66555)","(0.525519, -0.461989, 0.71442)","(0.586877, -0.324657, 0.741737)","(0.640772, -0.210679, 0.738259)","(0.51709, 0.854124, 0.0555852)","(-0.511483, 0.464627, -0.722846)","(-0.750597, -0.126388, -0.64856)","(0.52734, -0.175183, 0.831398)","(0.553828, 0.831732, 0.0386967)","(-0.379511, 0.427679, -0.820404)","(-0.662875, -0.126304, -0.738)","(0.398502, -0.176328, 0.900058)","(0.647181, 0.762183, 0.0152636)","(-0.103005, 0.270305, -0.957249)","(-0.469946, -0.205959, -0.858331)",fist
"(0, 0, 0)","(0.566457, 0.0354628, 0.823328)","(0.699487, -0.0797717, 0.71018)","(0.857298, -0.272598, 0.436727)","(0.732249, -0.236874, 0.638515)","(0.444553, -0.600144, 0.664981)","(0.525434, -0.463034, 0.713806)","(0.58677, -0.326118, 0.74118)","(0.640988, -0.211626, 0.7378)","(0.517627, 0.853772, 0.055989)","(-0.511546, 0.465477, -0.722255)","(-0.750977, -0.125453, -0.648302)","(0.52762, -0.176133, 0.83102)","(0.55439, 0.831336, 0.0391516)","(-0.379536, 0.428656, -0.819882)","(-0.663253, -0.125212, -0.737847)","(0.398815, -0.177252, 0.899738)","(0.647559, 0.76187, 0.0148616)","(-0.104582, 0.2702, -0.957108)","(-0.471509, -0.206015, -0.85746)",fist
"(0, 0, 0)","(0.567042, 0.0312436, 0.823096)","(0.698139, -0.0823088, 0.711216)","(0.856102, -0.274499, 0.437881)","(0.732867, -0.2409, 0.636296)","(0.445114, -0.602769, 0.662226)","(0.525949, -0.466519, 0.711152)","(0.587317, -0.330448, 0.738825)","(0.641828, -0.215864, 0.735839)","(0.51945, 0.852497, 0.0584913)","(-0.511851, 0.469379, -0.719507)","(-0.752347, -0.121358, -0.647492)","(0.528695, -0.180514, 0.829395)","(0.556178, 0.830023, 0.0415756)","(-0.379994, 0.432799, -0.81749)","(-0.664742, -0.120811, -0.73724)","(0.400005, -0.181647, 0.898332)","(0.649052, 0.760571, 0.0162207)","(-0.106745, 0.273496, -0.955932)","(-0.474256, -0.202449, -0.856794)",fist
"(0, 0, 0)","(0.568737, 0.0299216, 0.821975)","(0.697749, -0.0833524, 0.711477)","(0.854732, -0.276999, 0.438981)","(0.733309, -0.243619, 0.634751)","(0.444149, -0.60336, 0.662336)","(0.525529, -0.467882, 0.710567)","(0.587484, -0.332589, 0.737731)","(0.642676, -0.217913, 0.734494)","(0.524135, 0.849826, 0.055477)","(-0.511313, 0.470753, -0.718992)","(-0.754749, -0.118558, -0.645212)","(0.529988, -0.181787, 0.828291)","(0.560738, 0.827094, 0.0385773)","(-0.379829, 0.433404, -0.817246)","(-0.66735, -0.118524, -0.735252)","(0.401483, -0.182106, 0.897579)","(0.653065, 0.757199, 0.0125136)","(-0.108886, 0.27161, -0.956228)","(-0.478457, -0.202263, -0.854499)",fist
"(0, 0, 0)","(0.572843, 0.0292691, 0.819142)","(0.699354, -0.0847244, 0.709736)","(0.853813, -0.281183, 0.438108)","(0.734587, -0.24677, 0.632049)","(0.442854, -0.603458, 0.663113)","(0.525389, -0.468844, 0.710037)","(0.588475, -0.334407, 0.736118)","(0.64472, -0.219777, 0.732144)","(0.531753, 0.845518, 0.0483461)","(-0.511099, 0.471535, -0.718633)","(-0.759216, -0.115265, -0.64055)","(0.532856, -0.182202, 0.826358)","(0.568105, 0.822355, 0.0314373)","(-0.380386, 0.432661, -0.81738)","(-0.672271, -0.116325, -0.731109)","(0.404729, -0.181058, 0.896333)","(0.65958, 0.751619, 0.00470262)","(-0.112588, 0.26712, -0.957064)","(-0.485506, -0.203074, -0.85032)",fist
"(0, 0, 0)","(0.577683, 0.0288424, 0.815752)","(0.701684, -0.0862062, 0.707254)","(0.853113, -0.285822, 0.436468)","(0.7361, -0.249962, 0.629027)","(0.442608, -0.601962, 0.664635)","(0.526054, -0.468537, 0.709747)","(0.59008, -0.335408, 0.734375)","(0.647113, -0.221515, 0.729504)","(0.540032, 0.840695, 0.039976)","(-0.511036, 0.472058, -0.718334)","(-0.764215, -0.111875, -0.635185)","(0.536193, -0.182314, 0.824171)","(0.576095, 0.817057, 0.0230546)","(-0.381221, 0.431458, -0.817627)","(-0.677808, -0.114192, -0.726317)","(0.408517, -0.179531, 0.89492)","(0.666632, 0.745375, -0.00430394)","(-0.116786, 0.261898, -0.958003)","(-0.493309, -0.204137, -0.845561)",fist
"(0, 0, 0)","(0.582795, 0.0295545, 0.812082)","(0.704355, -0.0868602, 0.704514)","(0.852515, -0.290092, 0.434815)","(0.737654, -0.252328, 0.626256)","(0.442189, -0.599646, 0.667003)","(0.526579, -0.467406, 0.710103)","(0.591585, -0.335594, 0.733078)","(0.649597, -0.222237, 0.727073)","(0.548462, 0.835637, 0.0300129)","(-0.511016, 0.471502, -0.718713)","(-0.769342, -0.10926, -0.629424)","(0.539677, -0.181221, 0.822136)","(0.58422, 0.81149, 0.0131125)","(-0.38216, 0.428967, -0.818499)","(-0.683516, -0.113018, -0.721133)","(0.412492, -0.17664, 0.893672)","(0.67378, 0.738785, -0.0147174)","(-0.121146, 0.255158, -0.95928)","(-0.501315, -0.206328, -0.840305)",fist
"(0, 0, 0)","(0.58634, 0.0300171, 0.809509)","(0.70609, -0.0872372, 0.702728)","(0.851989, -0.293001, 0.433895)","(0.738725, -0.254032, 0.624303)","(0.442425, -0.597445, 0.668819)","(0.527349, -0.466093, 0.710394)","(0.592919, -0.335311, 0.73213)","(0.651335, -0.222785, 0.725348)","(0.554346, 0.831969, 0.0229827)","(-0.511005, 0.471116, -0.718974)","(-0.772925, -0.107349, -0.62535)","(0.542133, -0.180492, 0.820679)","(0.589896, 0.807456, 0.00611744)","(-0.382817, 0.427247, -0.819091)","(-0.687508, -0.112094, -0.717473)","(0.415308, -0.174642, 0.89276)","(0.678735, 0.734049, -0.0221381)","(-0.124434, 0.250332, -0.96013)","(-0.507089, -0.207898, -0.836444)",fist
"(0, 0, 0)","(0.588386, 0.0302129, 0.808016)","(0.705699, -0.08625, 0.703243)","(0.850967, -0.294244, 0.435057)","(0.739429, -0.255189, 0.622996)","(0.442472, -0.596189, 0.669908)","(0.527689, -0.465602, 0.710464)","(0.593604, -0.335668, 0.73141)","(0.652491, -0.223169, 0.72419)","(0.558257, 0.829467, 0.0182741)","(-0.511, 0.470861, -0.719144)","(-0.775307, -0.106039, -0.622619)","(0.543776, -0.180025, 0.819695)","(0.593676, 0.804703, 0.00145336)","(-0.383241, 0.426128, -0.819476)","(-0.690158, -0.111415, -0.71503)","(0.417198, -0.173324, 0.892135)","(0.682004, 0.730843, -0.0271935)","(-0.12684, 0.247005, -0.960677)","(-0.511097, -0.209032, -0.833718)",fist
"(0, 0, 0)","(0.590334, 0.0304041, 0.806586)","(0.705514, -0.0853463, 0.703538)","(0.850166, -0.295297, 0.435909)","(0.740161, -0.256184, 0.621716)","(0.442266, -0.595569, 0.670596)","(0.52791, -0.465497, 0.710368)","(0.594266, -0.336099, 0.730675)","(0.653643, -0.223487, 0.723052)","(0.561655, 0.827253, 0.014015)","(-0.511143, 0.47061, -0.719207)","(-0.777501, -0.104902, -0.620071)","(0.545375, -0.179596, 0.818726)","(0.596959, 0.802267, -0.00276582)","(-0.383772, 0.425129, -0.819747)","(-0.692606, -0.110819, -0.712753)","(0.419032, -0.172149, 0.891503)","(0.684824, 0.728014, -0.0317945)","(-0.129192, 0.244049, -0.961119)","(-0.514795, -0.210055, -0.831182)",fist
"(0, 0, 0)","(0.595034, 0.030726, 0.803113)","(0.707706, -0.0850247, 0.701372)","(0.850182, -0.297732, 0.43422)","(0.742252, -0.257782, 0.618555)","(0.442765, -0.594894, 0.670865)","(0.528996, -0.466014, 0.709221)","(0.596004, -0.337832, 0.728456)","(0.656567, -0.223994, 0.720241)","(0.567097, 0.823627, 0.00627477)","(-0.512448, 0.470189, -0.718554)","(-0.781931, -0.103047, -0.614789)","(0.549172, -0.178899, 0.816337)","(0.602168, 0.7983, -0.0105287)","(-0.385911, 0.423445, -0.819614)","(-0.697608, -0.109906, -0.707999)","(0.423326, -0.170248, 0.889838)","(0.68929, 0.723378, -0.0400501)","(-0.134039, 0.23953, -0.961592)","(-0.521662, -0.211395, -0.826548)",fist
"(0, 0, 0)","(0.600844, 0.0315065, 0.798745)","(0.710425, -0.084121, 0.698728)","(0.85007, -0.299759, 0.433042)","(0.744629, -0.259399, 0.615012)","(0.443198, -0.594078, 0.671303)","(0.529723, -0.467354, 0.707795)","(0.597285, -0.341365, 0.725755)","(0.659943, -0.224242, 0.717071)","(0.573567, 0.819151, -0.00344566)","(-0.513895, 0.46929, -0.718108)","(-0.78711, -0.10108, -0.608474)","(0.553598, -0.177644, 0.813617)","(0.608351, 0.79341, -0.0202662)","(-0.38838, 0.420945, -0.819736)","(-0.703484, -0.109149, -0.70228)","(0.428354, -0.167499, 0.887951)","(0.694589, 0.717652, -0.0502175)","(-0.139601, 0.233673, -0.962241)","(-0.529649, -0.213273, -0.820967)",fist
"(0, 0, 0)","(0.604962, 0.031995, 0.795611)","(0.712179, -0.083298, 0.697038)","(0.849888, -0.301003, 0.432536)","(0.746302, -0.260601, 0.612471)","(0.443521, -0.594271, 0.670918)","(0.529494, -0.4705, 0.705879)","(0.597007, -0.347504, 0.723066)","(0.662339, -0.22447, 0.714787)","(0.578133, 0.815877, -0.0103841)","(-0.514929, 0.468675, -0.717769)","(-0.790775, -0.0996059, -0.603948)","(0.556754, -0.176804, 0.811644)","(0.612716, 0.789835, -0.0272007)","(-0.390136, 0.41921, -0.819791)","(-0.707645, -0.108512, -0.698186)","(0.431952, -0.16559, 0.886565)","(0.698299, 0.713491, -0.0575244)","(-0.143723, 0.229469, -0.962646)","(-0.535432, -0.214601, -0.816859)",fist
"(0, 0, 0)","(0.607769, 0.0322969, 0.793457)","(0.713201, -0.082539, 0.696083)","(0.849665, -0.30165, 0.432523)","(0.74744, -0.261451, 0.610718)","(0.443697, -0.59533, 0.669862)","(0.528649, -0.474811, 0.703623)","(0.595754, -0.355089, 0.720409)","(0.663979, -0.224652, 0.713206)","(0.581246, 0.813587, -0.0151553)","(-0.515641, 0.468263, -0.717526)","(-0.793281, -0.0985569, -0.600826)","(0.558921, -0.176253, 0.810273)","(0.615699, 0.787333, -0.0319527)","(-0.391329, 0.418053, -0.819813)","(-0.710488, -0.108016, -0.69537)","(0.434428, -0.164304, 0.885594)","(0.700807, 0.710598, -0.0626051)","(-0.146697, 0.226528, -0.962894)","(-0.539501, -0.21555, -0.813926)",fist
"(0, 0, 0)","(0.609848, 0.0325047, 0.791852)","(0.713835, -0.0818297, 0.695516)","(0.849432, -0.301983, 0.432748)","(0.748283, -0.262098, 0.609407)","(0.444043, -0.596166, 0.668888)","(0.528224, -0.478044, 0.70175)","(0.595002, -0.360733, 0.718223)","(0.6652, -0.224802, 0.712021)","(0.583555, 0.811858, -0.0187178)","(-0.516174, 0.467962, -0.717339)","(-0.795142, -0.0977583, -0.598491)","(0.560538, -0.175855, 0.809242)","(0.617919, 0.785441, -0.0354867)","(-0.392205, 0.417215, -0.819821)","(-0.712596, -0.107608, -0.693273)","(0.436279, -0.163357, 0.884859)","(0.702653, 0.708423, -0.0664476)","(-0.149029, 0.224285, -0.963061)","(-0.542617, -0.216302, -0.811653)",fist
"(0, 0, 0)","(0.614805, 0.0345768, 0.787921)","(0.716753, -0.0802935, 0.692689)","(0.849687, -0.303332, 0.431303)","(0.750278, -0.262317, 0.606854)","(0.444334, -0.596162, 0.668699)","(0.528122, -0.481023, 0.699789)","(0.594979, -0.366691, 0.715219)","(0.668069, -0.22369, 0.70968)","(0.588704, 0.807845, -0.0285293)","(-0.517504, 0.465812, -0.71778)","(-0.799414, -0.0971377, -0.592875)","(0.564326, -0.173314, 0.807155)","(0.62282, 0.781055, -0.0452524)","(-0.394429, 0.413543, -0.820614)","(-0.717488, -0.108177, -0.68812)","(0.440617, -0.15942, 0.883426)","(0.706794, 0.703284, -0.076385)","(-0.153878, 0.217616, -0.963828)","(-0.549295, -0.219218, -0.806361)",fist
"(0, 0, 0)","(0.618614, 0.0361112, 0.784865)","(0.71893, -0.0790565, 0.690572)","(0.849843, -0.30429, 0.430319)","(0.751808, -0.262523, 0.604869)","(0.444848, -0.596372, 0.66817)","(0.528038, -0.483953, 0.697829)","(0.594744, -0.372359, 0.712481)","(0.67028, -0.222876, 0.707849)","(0.59261, 0.804682, -0.0360729)","(-0.518547, 0.464175, -0.718088)","(-0.802684, -0.0965983, -0.58853)","(0.567253, -0.171403, 0.805509)","(0.62654, 0.777602, -0.0527486)","(-0.396156, 0.410752, -0.821184)","(-0.721236, -0.108535, -0.684133)","(0.443976, -0.156435, 0.882277)","(0.70991, 0.699259, -0.0840541)","(-0.157727, 0.212484, -0.964351)","(-0.554493, -0.221432, -0.802188)",fist
"(0, 0, 0)","(0.621043, 0.0370676, 0.782899)","(0.72018, -0.0781023, 0.689377)","(0.849868, -0.304731, 0.429957)","(0.752787, -0.262673, 0.603585)","(0.445616, -0.596779, 0.667294)","(0.528517, -0.485987, 0.69605)","(0.595179, -0.376014, 0.710194)","(0.6717, -0.222373, 0.70666)","(0.595089, 0.802618, -0.0409104)","(-0.519226, 0.463133, -0.71827)","(-0.804774, -0.0962245, -0.58573)","(0.569136, -0.170198, 0.804436)","(0.628909, 0.775347, -0.0575392)","(-0.397256, 0.408993, -0.82153)","(-0.723628, -0.108711, -0.681575)","(0.446142, -0.154542, 0.881518)","(0.711869, 0.696647, -0.0890242)","(-0.160333, 0.209143, -0.964651)","(-0.557917, -0.222885, -0.799407)",fist
"(0, 0, 0)","(0.622898, 0.0377393, 0.781392)","(0.717915, -0.0731224, 0.69228)","(0.848044, -0.299421, 0.437227)","(0.753473, -0.262786, 0.602678)","(0.446357, -0.597603, 0.66606)","(0.528791, -0.48845, 0.694116)","(0.595262, -0.380104, 0.707944)","(0.672699, -0.222029, 0.705818)","(0.596818, 0.801152, -0.044309)","(-0.519709, 0.462402, -0.718392)","(-0.806239, -0.095953, -0.583756)","(0.570461, -0.169362, 0.803673)","(0.630568, 0.773741, -0.0608908)","(-0.398017, 0.407782, -0.821764)","(-0.725298, -0.108803, -0.679782)","(0.447668, -0.153222, 0.880975)","(0.713222, 0.6948, -0.0925645)","(-0.162276, 0.206747, -0.964843)","(-0.5604, -0.223948, -0.79737)",fist
"(0, 0, 0)","(0.626162, 0.0385331, 0.77874)","(0.717471, -0.0690044, 0.693162)","(0.847093, -0.295515, 0.441706)","(0.754992, -0.263051, 0.600658)","(0.448053, -0.597517, 0.664998)","(0.530523, -0.48934, 0.692164)","(0.597123, -0.381967, 0.705369)","(0.674753, -0.22167, 0.703968)","(0.599183, 0.79908, -0.0495019)","(-0.521055, 0.4615, -0.717997)","(-0.808826, -0.0954558, -0.580249)","(0.573069, -0.168329, 0.802033)","(0.632807, 0.771486, -0.0660735)","(-0.399883, 0.406189, -0.821647)","(-0.728278, -0.108835, -0.676585)","(0.450631, -0.151522, 0.879757)","(0.715026, 0.692196, -0.0979933)","(-0.165734, 0.20365, -0.964914)","(-0.564489, -0.225186, -0.794131)",fist
"(0, 0, 0)","(0.62866, 0.0391191, 0.776696)","(0.717174, -0.0658746, 0.693774)","(0.846388, -0.292532, 0.445031)","(0.756152, -0.263269, 0.599103)","(0.449358, -0.597706, 0.663947)","(0.531897, -0.490263, 0.690455)","(0.59863, -0.383615, 0.703194)","(0.676325, -0.221411, 0.70254)","(0.600979, 0.797474, -0.0534806)","(-0.522091, 0.460817, -0.717683)","(-0.810801, -0.0950556, -0.577552)","(0.575067, -0.167555, 0.800764)","(0.634511, 0.769734, -0.0700343)","(-0.401305, 0.404993, -0.821544)","(-0.73055, -0.108826, -0.674132)","(0.452905, -0.150237, 0.878809)","(0.716384, 0.690183, -0.102181)","(-0.16846, 0.201257, -0.964944)","(-0.567667, -0.226147, -0.791588)",fist
"(0, 0, 0)","(0.630312, 0.0394961, 0.775337)","(0.71675, -0.0634892, 0.694434)","(0.845786, -0.290137, 0.447735)","(0.756914, -0.26342, 0.598073)","(0.450757, -0.597995, 0.662737)","(0.533474, -0.490875, 0.688801)","(0.600372, -0.384539, 0.701202)","(0.67736, -0.221248, 0.701593)","(0.602155, 0.796406, -0.0561038)","(-0.522775, 0.46037, -0.717472)","(-0.8121, -0.0947825, -0.575769)","(0.576384, -0.167052, 0.799922)","(0.635634, 0.768566, -0.0726322)","(-0.402227, 0.404226, -0.821471)","(-0.732038, -0.108789, -0.672522)","(0.454406, -0.149397, 0.878178)","(0.717261, 0.68885, -0.104985)","(-0.170351, 0.199634, -0.964949)","(-0.569831, -0.226819, -0.789839)",fist
"(0, 0, 0)","(0.632229, 0.0399209, 0.773752)","(0.716926, -0.0614904, 0.694433)","(0.845581, -0.288233, 0.449349)","(0.757916, -0.263505, 0.596765)","(0.452607, -0.597883, 0.661575)","(0.53584, -0.490502, 0.687229)","(0.603113, -0.383883, 0.699205)","(0.67867, -0.221028, 0.700396)","(0.603223, 0.795392, -0.0589371)","(-0.523766, 0.459881, -0.717062)","(-0.813594, -0.0945814, -0.57369)","(0.578007, -0.166505, 0.798864)","(0.636646, 0.767456, -0.0754529)","(-0.403489, 0.403431, -0.821243)","(-0.733756, -0.108815, -0.670643)","(0.45624, -0.148526, 0.877374)","(0.718024, 0.687583, -0.108035)","(-0.172603, 0.198018, -0.964882)","(-0.572244, -0.227528, -0.787888)",fist
"(0, 0, 0)","(0.64105, 0.0479384, 0.766001)","(0.72439, -0.0517385, 0.687446)","(0.852196, -0.278246, 0.443104)","(0.766759, -0.255408, 0.588938)","(0.466469, -0.591827, 0.65738)","(0.549755, -0.483018, 0.681515)","(0.616717, -0.375134, 0.692051)","(0.688441, -0.213015, 0.693306)","(0.59682, 0.799345, -0.0696696)","(-0.535451, 0.452867, -0.712884)","(-0.819618, -0.102959, -0.563583)","(0.588563, -0.15875, 0.792711)","(0.630268, 0.771554, -0.0864139)","(-0.415958, 0.396847, -0.818225)","(-0.740808, -0.117015, -0.661446)","(0.467606, -0.141268, 0.872575)","(0.711768, 0.692129, -0.119765)","(-0.185654, 0.1922, -0.963635)","(-0.580077, -0.23534, -0.779824)",fist
"(0, 0, 0)","(0.643812, 0.0495936, 0.763575)","(0.726345, -0.0483172, 0.68563)","(0.854608, -0.273454, 0.441438)","(0.770189, -0.252884, 0.585541)","(0.473167, -0.591044, 0.653285)","(0.556576, -0.481172, 0.677271)","(0.623403, -0.372262, 0.687597)","(0.692084, -0.211022, 0.690282)","(0.592893, 0.802177, -0.070636)","(-0.540271, 0.451596, -0.710048)","(-0.821317, -0.105769, -0.560581)","(0.592346, -0.157379, 0.790163)","(0.626427, 0.774552, -0.0875168)","(-0.420878, 0.396354, -0.815944)","(-0.742802, -0.119238, -0.658808)","(0.47162, -0.140582, 0.870523)","(0.708107, 0.695577, -0.121481)","(-0.190518, 0.192803, -0.962564)","(-0.582207, -0.236845, -0.777779)",fist
"(0, 0, 0)","(0.644239, 0.0498472, 0.763198)","(0.726174, -0.0471764, 0.68589)","(0.854689, -0.271918, 0.44223)","(0.770704, -0.252501, 0.585029)","(0.474975, -0.591237, 0.651796)","(0.558707, -0.480826, 0.675761)","(0.625705, -0.371362, 0.685991)","(0.692631, -0.210719, 0.689826)","(0.592297, 0.802605, -0.0707814)","(-0.540999, 0.451398, -0.70962)","(-0.821571, -0.1062, -0.560128)","(0.592913, -0.15717, 0.789779)","(0.625858, 0.774995, -0.0876603)","(-0.421589, 0.396308, -0.8156)","(-0.743087, -0.119545, -0.65843)","(0.472223, -0.140476, 0.870214)","(0.707536, 0.6961, -0.12181)","(-0.191399, 0.192808, -0.962388)","(-0.582636, -0.237164, -0.77736)",fist
"(0, 0, 0)","(0.644395, 0.0499341, 0.763061)","(0.725629, -0.0461416, 0.686538)","(0.854419, -0.270551, 0.443588)","(0.770875, -0.252373, 0.584858)","(0.476791, -0.591335, 0.650379)","(0.561124, -0.480012, 0.674335)","(0.628471, -0.369621, 0.6844)","(0.692813, -0.210618, 0.689674)","(0.592096, 0.802748, -0.0708326)","(-0.541245, 0.451326, -0.709478)","(-0.821657, -0.106348, -0.559974)","(0.593103, -0.1571, 0.789651)","(0.625683, 0.775133, -0.0876833)","(-0.421791, 0.396329, -0.815485)","(-0.743169, -0.119609, -0.658327)","(0.472424, -0.14044, 0.87011)","(0.707325, 0.69628, -0.122005)","(-0.191867, 0.192708, -0.962315)","(-0.582908, -0.237373, -0.777092)",fist
"(0, 0, 0)","(0.644491, 0.0499839, 0.762976)","(0.725108, -0.0452671, 0.687146)","(0.854136, -0.269401, 0.44483)","(0.770974, -0.2523, 0.58476)","(0.478486, -0.591296, 0.649169)","(0.563407, -0.479062, 0.673106)","(0.631088, -0.367752, 0.682998)","(0.692918, -0.210559, 0.689587)","(0.591979, 0.802832, -0.0708631)","(-0.54139, 0.451282, -0.709396)","(-0.821707, -0.106436, -0.559884)","(0.593211, -0.157059, 0.789577)","(0.625591, 0.775208, -0.0876833)","(-0.42189, 0.396359, -0.815419)","(-0.743207, -0.119625, -0.65828)","(0.47254, -0.14042, 0.870051)","(0.707193, 0.696387, -0.122162)","(-0.192226, 0.192599, -0.962265)","(-0.583131, -0.237548, -0.776871)",fist
"(0, 0, 0)","(0.644312, 0.0497556, 0.763143)","(0.724472, -0.0446199, 0.687858)","(0.853961, -0.268157, 0.445918)","(0.771088, -0.252224, 0.584642)","(0.480972, -0.591266, 0.647356)","(0.56676, -0.477445, 0.671438)","(0.634902, -0.364533, 0.681187)","(0.692974, -0.210667, 0.689497)","(0.591261, 0.803446, -0.069893)","(-0.541666, 0.451541, -0.709019)","(-0.821501, -0.106591, -0.560155)","(0.5932, -0.157365, 0.789525)","(0.624923, 0.775857, -0.0867008)","(-0.422045, 0.396895, -0.815078)","(-0.742952, -0.119547, -0.658583)","(0.472497, -0.14092, 0.869993)","(0.706559, 0.697165, -0.121387)","(-0.192432, 0.193328, -0.962078)","(-0.582925, -0.237379, -0.777078)",fist
"(0, 0, 0)","(0.644175, 0.0495784, 0.76327)","(0.723916, -0.0440369, 0.688481)","(0.853784, -0.267084, 0.4469)","(0.771177, -0.252165, 0.58455)","(0.482716, -0.591565, 0.645784)","(0.569171, -0.476595, 0.670001)","(0.637675, -0.362509, 0.679675)","(0.693018, -0.21075, 0.689428)","(0.590703, 0.803921, -0.0691414)","(-0.541882, 0.451742, -0.708727)","(-0.821343, -0.106713, -0.560365)","(0.593191, -0.157601, 0.789485)","(0.624409, 0.776356, -0.0859323)","(-0.422158, 0.397318, -0.814813)","(-0.74275, -0.119476, -0.658824)","(0.472465, -0.141308, 0.869948)","(0.706063, 0.697769, -0.120806)","(-0.192632, 0.19387, -0.961929)","(-0.582796, -0.237273, -0.777207)",fist
